rstar_rank	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
88	primary::RNF43+TP53	primary	RNF43+TP53	2	20	0.0015756716300323	0.0010482241597905	2	0.0010482241597905	0.0	primary::TP53	0.031038005269982	0.0010001216540945	rule_a_one_step	True	True	True	stable	True	1.503181942347143	1.373541617470632	0.4579006238530688	True	relative_bottleneck	1.182420677292335	0.7109399361853439	1.754329495788308	0.0	0.0	500
89	primary::KRAS+PIK3CA+SMAD4	primary	KRAS+PIK3CA+SMAD4	3	14	0.0011029701410226	0.0007366307546972	3	0.0007366307546972	0.0	primary::KRAS+PIK3CA	0.0790405666451208	0.0003736259354531	rule_a_one_step	True	True	True	stable	True	1.4973175264433096	1.3681829718674958	0.4522611797516501	True	relative_bottleneck	1.185979798347347	0.600993003653626	2.0298708079219883	0.0	0.0	500
90	metastatic::FBXW7+KRAS+PIK3CA+TP53	metastatic	FBXW7+KRAS+PIK3CA+TP53	4	7	0.0005514850705113	0.0003701714102241	4	0.0003701714102241	0.0	metastatic::KRAS+PIK3CA+TP53	0.0713778255759532	0.0001855722243761	rule_a_one_step	True	True	True	stable	True	1.4898100009604032	1.3613229249200909	0.4450093349679369	False	relative_bottleneck	1.1141129687386453	0.3921229600031339	2.285712242986196	0.0	0.002	500
91	primary::FBXW7+KRAS+TP53	primary	FBXW7+KRAS+TP53	3	29	0.0022847238635468	0.0015336069368685	3	0.0015336069368685	0.0	primary::FBXW7+TP53	0.3288628069028635	0.0008031786822649	rule_a_one_step	True	True	True	stable	True	1.489771470858262	1.3612877178055522	0.4449720228905106	True	relative_bottleneck	1.1522235178561808	0.6924242081897248	1.6933575821041291	0.0	0.0	500
92	primary::SMAD4+TP53	primary	SMAD4+TP53	2	48	0.0037816119120775	0.0025414407538313	2	0.0025414407538313	0.0	primary::TP53	0.0693170195506996	0.0022335666112216	rule_a_one_step	True	True	True	stable	True	1.4879795662710478	1.3596503541200675	0.4432356976292421	True	relative_bottleneck	1.1567381197436637	0.8122510852550701	1.523053917461917	0.0	0.0	500
93	primary::APC+KRAS+PIK3CA	primary	APC+KRAS+PIK3CA	3	133	0.0104782163397148	0.0070804962605653	3	0.0070804962605653	0.0	primary::APC+KRAS	0.2354651310369104	0.0039884190634945	rule_a_one_step	True	True	True	stable	True	1.4798703300774363	1.3522404903610392	0.4353517517659824	True	relative_bottleneck	1.166612830964949	0.914437347801358	1.4489049511169096	0.0	0.0	500
94	primary::APC+TCF7L2+TP53	primary	APC+TCF7L2+TP53	3	69	0.0054360671236114	0.003677410110325	3	0.003677410110325	0.0	primary::APC+TP53	0.0415399842164262	0.003069763270701	rule_a_one_step	True	True	True	stable	True	1.478232494893709	1.3507439085275086	0.4337541758339581	True	relative_bottleneck	1.1704882835184105	0.8778434525551133	1.485682867056254	0.0	0.0	500
95	primary::ARID1A+KRAS+TP53	primary	ARID1A+KRAS+TP53	3	7	0.0005514850705113	0.0003753551788505	3	0.0003753551788505	0.0	primary::KRAS+TP53	0.016313435874904	0.0002351972555824	rule_a_one_step	True	True	True	stable	True	1.4692352739901609	1.3425226433536448	0.4249464213045589	False	relative_bottleneck	1.1373363228665	0.4120776015939525	2.2461760703883087	0.0	0.0	500
96	metastatic::APC+TCF7L2+TP53	metastatic	APC+TCF7L2+TP53	3	42	0.0033089104230678	0.0022540797047298	3	0.0022540797047298	0.0	metastatic::APC+TP53	0.0415399842164262	0.0019112385395409	rule_a_one_step	True	True	True	stable	True	1.467965136572842	1.341362047584466	0.4236986882177442	True	relative_bottleneck	1.1206213458673362	0.8195336053566407	1.5944676274105296	0.0	0.0	500
97	metastatic::SOX9+TP53	metastatic	SOX9+TP53	2	7	0.0005514850705113	0.0003771227913174	2	0.0003771227913174	0.0	metastatic::TP53	0.0152187197199516	0.0003177310900328	rule_a_one_step	True	True	True	stable	True	1.4623488204528865	1.3362301046637142	0.4181684675965226	False	relative_bottleneck	1.1371991874563157	0.3358948239989611	2.080162458728492	0.0	0.0	500
98	metastatic::KRAS+SMAD4	metastatic	KRAS+SMAD4	2	11	0.0008666193965177	0.0005956729315222	2	0.0005956729315222	0.0	metastatic::KRAS	0.0845208298770549	0.0004328254897982	rule_a_one_step	True	True	True	stable	True	1.4548577737925177	1.3293851153403562	0.4107591057474693	True	relative_bottleneck	1.1442502605923195	0.5034508566192736	2.0514433653538457	0.0	0.0	500
99	metastatic::KRAS+PTEN+SMAD4+TP53	metastatic	KRAS+PTEN+SMAD4+TP53	4	6	0.0004727014890096	0.0003285963788444	2	0.0003285963788444	0.0	metastatic::KRAS+SMAD4+TP53	0.0552743114458972	0.0001785430370504	rule_a_one_step	True	True	True	stable	True	1.438547464319071	1.3144814711277175	0.3944938059342341	False	relative_bottleneck	1.108514248841451	0.366734578116706	2.21931529960064	0.0	0.0	500
100	primary::PIK3CA+TP53	primary	PIK3CA+TP53	2	37	0.0029149925155597	0.0020398898300068	2	0.0020398898300068	0.0	primary::TP53	0.0521154298295532	0.0016792886473085	rule_a_one_step	True	True	True	stable	True	1.428995071817678	1.3057529145388922	0.3848819239178007	True	relative_bottleneck	1.1170393172729618	0.798794090252666	1.5099820654121838	0.0	0.0	500
101	primary::ARID1A+TP53	primary	ARID1A+TP53	2	9	0.0007090522335145	0.0004977018220614	2	0.0004977018220614	0.0	primary::TP53	0.014559669948729	0.0004691487441133	rule_a_one_step	True	True	True	stable	True	1.4246526748748207	1.3017850229932564	0.3804912212616678	False	relative_bottleneck	1.1016036558064184	0.4082889017908294	1.9339793589379368	0.0	0.0	500
102	metastatic::BRAF+SMAD4+TP53	metastatic	BRAF+SMAD4+TP53	3	18	0.001418104467029	0.0010091882229142	3	0.0010091882229142	0.0	metastatic::BRAF+TP53	0.1326930225153139	0.0006481499563499	rule_a_one_step	True	True	True	stable	True	1.4051932369254287	1.284003843534473	0.3606495210270574	True	relative_bottleneck	1.110151707724967	0.6209453963249307	1.7463747640231333	0.0	0.0	500
103	primary::KRAS+PTEN	primary	KRAS+PTEN	2	7	0.0005514850705113	0.0004025267626833	2	0.0004025267626833	0.0	primary::KRAS	0.0342856618645345	0.0002917239014708	rule_a_one_step	True	True	True	stable	True	1.370058143376492	1.251898938689865	0.3241181033761372	False	relative_bottleneck	1.0216107870403603	0.3378877497301122	1.921346968785278	0.0	0.0	500
104	primary::FBXW7+KRAS	primary	FBXW7+KRAS	2	8	0.0006302686520129	0.0004735940518215	2	0.0004735940518215	0.0	primary::KRAS	0.0393509963518499	0.0003348229422516	rule_a_one_step	True	True	True	stable	True	1.330820453208784	1.216045261300279	0.2821969270037341	False	relative_bottleneck	1.0287907527662512	0.3944383673847035	1.9592671283584584	0.0	0.0	500
105	metastatic::CTNNB1+KRAS+TP53	metastatic	CTNNB1+KRAS+TP53	3	15	0.0011817537225242	0.0008895020296701	3	0.0008895020296701	0.0	metastatic::CTNNB1+TP53	0.4289708067880231	0.0005069378477759	rule_a_one_step	True	True	True	stable	True	1.3285565201395615	1.213976578726239	0.279740587918589	True	relative_bottleneck	1.0373596066268145	0.4787380150471244	1.8421375754206912	0.0	0.0	500
106	metastatic::BRAF+RNF43+TP53	metastatic	BRAF+RNF43+TP53	3	21	0.0016544552115339	0.0012490757584959	3	0.0012490757584959	0.0	metastatic::BRAF+TP53	0.2244010530690989	0.001096105356518	rule_a_one_step	True	True	True	stable	True	1.3245435266484555	1.2103096815826595	0.275376236690324	True	relative_bottleneck	1.0475632183587655	0.6097715468244562	1.6784404457286404	0.0	0.0	500
107	primary::BRAF+PIK3CA+TP53	primary	BRAF+PIK3CA+TP53	3	26	0.0020483731190419	0.0015549511254929	3	0.0015549511254929	0.0	primary::BRAF+TP53	0.0986272071376816	0.0010023563949232	rule_a_one_step	True	True	True	stable	True	1.3173231519255908	1.2037120203839746	0.2674902787598232	True	relative_bottleneck	1.0229781097660835	0.642954201476061	1.494058886422878	0.0	0.0	500
108	primary::BRAF+PTEN+TP53	primary	BRAF+PTEN+TP53	3	17	0.0013393208855274	0.0010222848055395	3	0.0010222848055395	0.0	primary::BRAF+TP53	0.0837041741908247	0.000850692387191	rule_a_one_step	True	True	True	stable	True	1.310125003286556	1.1971346684042032	0.2595854534599387	True	relative_bottleneck	1.0391834550106522	0.5799731041320597	1.5558021576933392	0.0	0.0	500
109	primary::KRAS+TCF7L2+TP53	primary	KRAS+TCF7L2+TP53	3	5	0.000393917907508	0.0003007412238525	3	0.0003007412238525	0.0	primary::KRAS+TP53	0.0186917982061226	0.0002694870457512	rule_a_one_step	True	True	True	stable	True	1.309823446058196	1.1968591186576736	0.2592533437805063	False	relative_bottleneck	0.9565636349916534	0.2226611129729739	1.9848051019575703	0.0	0.0	500
110	metastatic::ARID1A+KRAS+TP53	metastatic	ARID1A+KRAS+TP53	3	5	0.000393917907508	0.0003022191422834	3	0.0003022191422834	0.0	metastatic::KRAS+TP53	0.016313435874904	0.0002249154083438	rule_a_one_step	True	True	True	stable	True	1.303418119806809	1.1910062129435328	0.2521809391125602	False	relative_bottleneck	1.010748739003818	0.2395387904547634	2.057206158728845	0.0	0.0	500
111	primary::FBXW7+PIK3CA+TP53	primary	FBXW7+PIK3CA+TP53	3	5	0.000393917907508	0.0003026012529646	3	0.0003026012529646	0.0	primary::FBXW7+TP53	0.0590869580232938	0.0001443075473664	rule_a_one_step	True	True	True	stable	True	1.3017722244933645	1.1895022661175838	0.250358020240127	False	relative_bottleneck	1.0088597978808824	0.2031927498776806	2.1920762168187484	0.0	0.0	500
112	primary::KRAS+TP53	primary	KRAS+TP53	2	183	0.0144173954147955	0.0111080825442311	2	0.0111080825442311	0.0	primary::TP53	0.3367025902924171	0.0108493941093199	rule_a_one_step	True	True	True	stable	True	1.2979193624182417	1.185981690026647	0.2460817367712137	True	relative_bottleneck	1.0127504303014263	0.8317618371360482	1.227864835772458	0.0	0.0	500
113	metastatic::KRAS+PTEN+TP53	metastatic	KRAS+PTEN+TP53	3	13	0.0010241865595209	0.0007936184718066	3	0.0007936184718066	0.0	metastatic::KRAS+TP53	0.0445896492045117	0.0006147631458906	rule_a_one_step	True	True	True	stable	True	1.290527620783569	1.1792274412728605	0.2378420022454457	True	relative_bottleneck	0.9971830692065424	0.5038026091854274	1.733632008033829	0.0	0.0	500
114	primary::SOX9+TP53	primary	SOX9+TP53	2	9	0.0007090522335145	0.000549776666656	2	0.000549776666656	0.0	primary::TP53	0.0152187197199516	0.0004903849653714	rule_a_one_step	True	True	True	stable	True	1.289709577049798	1.1784799488492277	0.2369272121800398	False	relative_bottleneck	0.9768692232948386	0.3893612061140872	1.74860391373705	0.0	0.0	500
115	primary::KRAS+PIK3CA+PTEN+TP53	primary	KRAS+PIK3CA+PTEN+TP53	4	7	0.0005514850705113	0.0004277408012086	4	0.0004277408012086	0.0	primary::KRAS+PIK3CA+TP53	0.0577136592616833	0.0002227975501317	rule_a_one_step	True	True	True	stable	True	1.2892973213303844	1.178103247685049	0.2364659809305886	False	relative_bottleneck	0.9943342440800124	0.3962633010545043	1.9721312977193304	0.0	0.0	500
116	metastatic::APC+SMAD4+SOX9+TP53	metastatic	APC+SMAD4+SOX9+TP53	4	10	0.0007878358150161	0.0006122631334028	4	0.0006122631334028	0.0	metastatic::APC+SMAD4+TP53	0.0660721001008292	0.0002915022142634	rule_a_one_step	True	True	True	stable	True	1.286760170175144	1.1757849104276874	0.2336241681331203	True	relative_bottleneck	1.0003442454696572	0.4166410634113476	1.7810799146311111	0.0	0.0	500
117	primary::PTEN+TP53	primary	PTEN+TP53	2	14	0.0011029701410226	0.0008670892961171	2	0.0008670892961171	0.0	primary::TP53	0.0251542988088849	0.0008105340118832	rule_a_one_step	True	True	True	stable	True	1.2720375452559558	1.16233202260671	0.2170222365108696	True	relative_bottleneck	1.0041315863001707	0.5290004759859892	1.5601153835678772	0.0	0.0	500
118	primary::KRAS+PIK3CA+TP53	primary	KRAS+PIK3CA+TP53	3	49	0.0038603954935791	0.0030483834900178	3	0.0030483834900178	0.0	primary::KRAS+TP53	0.1307620073677602	0.0018852475654534	rule_a_one_step	True	True	True	stable	True	1.2663746227972583	1.157157492861239	0.2105852332499777	True	relative_bottleneck	0.9956614112888228	0.707600048450876	1.3795941637779523	0.0	0.0	500
119	metastatic::APC+SMAD4+TP53	metastatic	APC+SMAD4+TP53	3	56	0.0044118805640904	0.0034842159468804	3	0.0034842159468804	0.0	metastatic::APC+TP53	0.0571359830261774	0.0026288043872439	rule_a_one_step	True	True	True	stable	True	1.266247738397012	1.1570415514708878	0.2104406751840301	True	relative_bottleneck	0.9882563328451268	0.7291750764661634	1.3165597388350037	0.0	0.0	500
120	primary::APC+BRAF+PIK3CA	primary	APC+BRAF+PIK3CA	3	8	0.0006302686520129	0.0004993526806671	3	0.0004993526806671	0.0	primary::BRAF+PIK3CA	0.2565199978987571	0.0004244008473862	rule_a_one_step	True	True	True	stable	True	1.262171357343396	1.1533167335575838	0.2057887724704692	False	relative_bottleneck	1.0067276295930832	0.3099548126662654	2.0115599758716147	0.0	0.0	500
121	metastatic::APC+PIK3CA+TCF7L2+TP53	metastatic	APC+PIK3CA+TCF7L2+TP53	4	8	0.0006302686520129	0.0005117594199578	2	0.0005117594199578	0.0	metastatic::APC+TCF7L2+TP53	0.1010667739056183	0.0003344209016021	rule_a_one_step	True	True	True	stable	True	1.2315721532459596	1.1253565252120254	0.1703821353709871	False	relative_bottleneck	1.0037678401369394	0.3838671261169536	1.6642231157112324	0.0	0.0	500
122	primary::FBXW7+KRAS+PIK3CA	primary	FBXW7+KRAS+PIK3CA	3	7	0.0005514850705113	0.0004490798431343	3	0.0004490798431343	0.0	primary::KRAS+PIK3CA	0.0600047349407203	0.0002836432755411	rule_a_one_step	True	True	True	stable	True	1.2280334504310575	1.1221230140506695	0.1662308417512781	False	relative_bottleneck	0.915564223878878	0.3397967288940531	1.7755475201384223	0.0	0.0	500
123	primary::APC+KRAS+SMAD4+SOX9	primary	APC+KRAS+SMAD4+SOX9	4	12	0.0009454029780193	0.0007758872900319	3	0.0007758872900319	0.0	primary::APC+KRAS+SMAD4	0.1555795414519271	0.0005393129932943	rule_a_one_step	True	True	True	stable	True	1.2184797830133012	1.1133932924992838	0.1549632970040356	True	relative_bottleneck	0.9298007133248758	0.4007513826961905	1.57620663458947	0.0	0.0	500
124	primary::BRAF+RNF43+TP53	primary	BRAF+RNF43+TP53	3	39	0.0030725596785629	0.0025310834403596	3	0.0025310834403596	0.0	primary::BRAF+TP53	0.2244010530690989	0.0022806063063037	rule_a_one_step	True	True	True	stable	True	1.2139306149909124	1.1092364626255422	0.1495669462866718	True	relative_bottleneck	0.9687465338821224	0.6547323328149138	1.3375862789653072	0.0	0.0	500
125	metastatic::SMAD4+TP53	metastatic	SMAD4+TP53	2	27	0.0021271567005436	0.0017550505533034	2	0.0017550505533034	0.0	metastatic::TP53	0.0693170195506996	0.0014471764106937	rule_a_one_step	True	True	True	stable	True	1.212020186727809	1.107490797212301	0.1472947106346159	True	relative_bottleneck	0.9535666082023048	0.6019182315928896	1.3814214695322125	0.0	0.0	500
126	metastatic::APC+FBXW7+PIK3CA+TP53	metastatic	APC+FBXW7+PIK3CA+TP53	4	10	0.0007878358150161	0.0006558175572652	4	0.0006558175572652	0.0	metastatic::APC+PIK3CA+TP53	0.0818413303657514	0.0003159399029324	rule_a_one_step	True	True	True	stable	True	1.2013033275597476	1.097698202143656	0.1344814586060334	True	relative_bottleneck	0.9314306344259018	0.3937298058689454	1.6910284341085544	0.0	0.0	500
127	primary::APC+PIK3CA+TP53	primary	APC+PIK3CA+TP53	3	113	0.0089025447096825	0.0074514824990597	3	0.0074514824990597	0.0	primary::APC+TP53	0.0727187540783788	0.0053738431675348	rule_a_one_step	True	True	True	stable	True	1.194734700056144	1.0916960789197874	0.126571275248111	True	relative_bottleneck	0.9385251784589526	0.767090268524962	1.1481206876344865	0.0	0.0	500
128	primary::APC+FBXW7+TP53	primary	APC+FBXW7+TP53	3	93	0.0073268730796502	0.0061369520868768	3	0.0061369520868768	0.0	primary::APC+TP53	0.0663027015365182	0.0048997033042822	rule_a_one_step	True	True	True	stable	True	1.193894456846747	1.0909283015906497	0.1255562874189338	True	relative_bottleneck	0.9435049259657988	0.7342859965184756	1.2028490513229266	0.0	0.0	500
129	metastatic::APC+KRAS+TCF7L2	metastatic	APC+KRAS+TCF7L2	3	14	0.0011029701410226	0.0009288753059163	3	0.0009288753059163	0.0	metastatic::APC+KRAS	0.0851055744177198	0.0008045906350056	rule_a_one_step	True	True	True	stable	True	1.1874254087819238	1.0850171696829722	0.117717872550388	True	relative_bottleneck	0.9391327292828476	0.4783701286153978	1.5216456825577644	0.0	0.0	500
130	primary::BRAF+PIK3CA+PTEN+TP53	primary	BRAF+PIK3CA+PTEN+TP53	4	6	0.0004727014890096	0.000400468880704	4	0.000400468880704	0.0	primary::BRAF+PIK3CA+TP53	0.1015724961503187	0.0002080583707483	rule_a_one_step	True	True	True	stable	True	1.1803700876789045	1.078570327230565	0.1091202492279671	False	relative_bottleneck	0.9171841408163056	0.3221241613183301	1.754175801687911	0.0	0.0	500
131	primary::KRAS+PIK3CA+PTEN	primary	KRAS+PIK3CA+PTEN	3	6	0.0004727014890096	0.0004022683760865	3	0.0004022683760865	0.0	primary::KRAS+PIK3CA	0.0470273803951256	0.00022229912737	rule_a_one_step	True	True	True	stable	True	1.1750898552684126	1.073745482837874	0.1026520620728366	False	relative_bottleneck	0.925375394941604	0.2267815112506369	1.841992575038123	0.0	0.0	500
132	primary::KRAS+SMAD4+TP53	primary	KRAS+SMAD4+TP53	3	53	0.0041755298195855	0.0035891255463008	3	0.0035891255463008	0.0	primary::KRAS+TP53	0.1485381228181537	0.0021415328508407	rule_a_one_step	True	True	True	stable	True	1.1633836054372066	1.0630488260495656	0.0882078616685122	True	relative_bottleneck	0.9117219927542708	0.6339705926286024	1.260850016932665	0.0	0.0	500
133	primary::APC+FBXW7+KRAS	primary	APC+FBXW7+KRAS	3	25	0.0019695895375403	0.0017004969780049	3	0.0017004969780049	0.0	primary::APC+KRAS	0.0782974518811922	0.0013262390415548	rule_a_one_step	True	True	True	stable	True	1.1582434793226486	1.0583520046346082	0.0818195432166981	True	relative_bottleneck	0.9120798792535336	0.5531351535741779	1.3779061442713936	0.0	0.0	500
134	primary::APC+BRAF	primary	APC+BRAF	2	15	0.0011817537225242	0.0010243418279571	2	0.0010243418279571	0.0	primary::BRAF	0.1949605890168283	0.0009983800745366	rule_a_one_step	True	True	True	stable	True	1.1536712541821783	1.0541741061793657	0.0761131605025867	True	relative_bottleneck	0.9187160260201236	0.5021773704627258	1.531915210907253	0.0	0.0	500
135	primary::APC+BRAF+PIK3CA+TP53	primary	APC+BRAF+PIK3CA+TP53	4	24	0.0018908059560387	0.0016437902419604	4	0.0016437902419604	0.0	primary::APC+BRAF+TP53	0.1406831130958515	0.0006206770923633	rule_a_one_step	True	True	True	stable	True	1.150272039961422	1.0510680535669872	0.0718560825875203	True	relative_bottleneck	0.9012466528377155	0.5528722200901529	1.322881712497373	0.0	0.0	500
136	metastatic::FBXW7+TP53	metastatic	FBXW7+TP53	2	11	0.0008666193965177	0.0007567960495752	2	0.0007567960495752	0.0	metastatic::TP53	0.0326991766166017	0.0006826819351925	rule_a_one_step	True	True	True	stable	True	1.145116172129843	1.0463568480626195	0.0653749501824339	True	relative_bottleneck	0.8891320496953319	0.4687825775487464	1.549892518346586	0.0	0.0	500
137	metastatic::KRAS+SMAD4+TP53	metastatic	KRAS+SMAD4+TP53	3	41	0.0032301268415662	0.0028606261396979	3	0.0028606261396979	0.0	metastatic::KRAS+TP53	0.1485381228181537	0.0020479139283996	rule_a_one_step	True	True	True	stable	True	1.1291677705140697	1.0317838993501067	0.0451408389951701	True	relative_bottleneck	0.8796308023355348	0.6056853889314266	1.2675489814319596	0.0	0.0	500
138	primary::BRAF+FBXW7+PIK3CA+TP53	primary	BRAF+FBXW7+PIK3CA+TP53	4	5	0.000393917907508	0.0003541051956808	4	0.0003541051956808	0.0	primary::BRAF+PIK3CA+TP53	0.0905819505101156	0.0001855456324953	rule_a_one_step	True	True	True	stable	True	1.1124318739188317	1.0164913723235045	0.0235979700681168	False	relative_bottleneck	0.850511293720448	0.180400963412399	1.889974166386125	0.0	0.0	500
139	primary::APC+KRAS+TCF7L2	primary	APC+KRAS+TCF7L2	3	23	0.0018120223745371	0.0016353217898919	3	0.0016353217898919	0.0	primary::APC+KRAS	0.0851055744177198	0.0014415582210517	rule_a_one_step	True	True	True	stable	True	1.1080524852229885	1.0124896793392013	0.0179072021779636	True	relative_bottleneck	0.8484861454393395	0.5075758892549351	1.3049052338636056	0.0	0.0	500
140	primary::APC+KRAS+PIK3CA+SMAD4+TCF7L2	primary	APC+KRAS+PIK3CA+SMAD4+TCF7L2	5	8	0.0006302686520129	0.000574916597556	4	0.000574916597556	0.0	primary::APC+KRAS+PIK3CA+SMAD4	0.1380430620740205	0.0003371413317808	rule_a_one_step	True	True	True	stable	True	1.0962784055910897	1.0017310426590835	0.0024952076269418	False	relative_bottleneck	0.85337619191505	0.2970487178297252	1.8053922074151945	0.0	0.0	500
141	metastatic::KRAS+RNF43+TP53	metastatic	KRAS+RNF43+TP53	3	9	0.0007090522335145	0.0006474628265485	3	0.0006474628265485	0.0	metastatic::KRAS+TP53	0.032005857111536	0.0004412688091482	rule_a_one_step	True	True	True	stable	True	1.0951242346979944	1.000676412004817	0.0009755263532612	False	relative_bottleneck	0.852404191538477	0.3438683652054796	1.55036057766961	0.0	0.0	500
142	metastatic::APC+KRAS+PTEN	metastatic	APC+KRAS+PTEN	3	6	0.0004727014890096	0.0004322262147863	3	0.0004322262147863	0.0	metastatic::KRAS+PTEN	0.4900571491681093	0.0002316507441116	rule_a_one_step	True	True	True	stable	True	1.0936437257737723	0.9993235879951832	-0.0009761864342911	False	fast_passing	0.8433438384978963	0.20656439046564	1.924675352705416	0.0	0.0	500
143	primary::APC+PIK3CA+TCF7L2+TP53	primary	APC+PIK3CA+TCF7L2+TP53	4	16	0.0012605373040258	0.0011900736967786	4	0.0011900736967786	0.0	primary::APC+TCF7L2+TP53	0.1010667739056183	0.0005494057669178	rule_a_one_step	True	True	True	stable	True	1.059209447598699	0.9678590574492852	-0.0471311216886596	True	fast_passing	0.8262752796261166	0.4318603233807038	1.375131818164961	0.0	0.0	500
144	primary::ARID1A+BRAF+TP53	primary	ARID1A+BRAF+TP53	3	6	0.0004727014890096	0.0004468080348183	3	0.0004468080348183	0.0	primary::BRAF+TP53	0.0298754716978037	0.000303626869063	rule_a_one_step	True	True	True	stable	True	1.0579520758706316	0.9667101264060908	-0.0488447407487091	False	fast_passing	0.8318181599739616	0.2481703808643578	1.5176332918371995	0.0	0.0	500
145	metastatic::ARID1A+TP53	metastatic	ARID1A+TP53	2	5	0.000393917907508	0.0003753543750415	2	0.0003753543750415	0.0	metastatic::TP53	0.014559669948729	0.0003039716801712	rule_a_one_step	True	True	True	stable	True	1.0494560145064302	0.9589467988011215	-0.0604773163851826	False	fast_passing	0.8121231924476158	0.1835472797358689	1.7049439920377658	0.0	0.0	500
146	primary::APC+FBXW7+KRAS+PIK3CA	primary	APC+FBXW7+KRAS+PIK3CA	4	35	0.0027574253525565	0.002639754360971	4	0.002639754360971	0.0	primary::APC+KRAS+PIK3CA	0.1562864554884777	0.0016376032915754	rule_a_one_step	True	True	True	stable	True	1.0445764925254748	0.9544881059939556	-0.0672008747651678	True	fast_passing	0.8204637950149478	0.5540050488467045	1.17100466472667	0.0	0.0	500
147	metastatic::APC+SOX9+TP53	metastatic	APC+SOX9+TP53	3	42	0.0033089104230678	0.0032125019917532	3	0.0032125019917532	0.0	metastatic::APC+TP53	0.060411976881792	0.0027795315921347	rule_a_one_step	True	True	True	stable	True	1.0300103877078026	0.9411782393651216	-0.0874601299593921	True	fast_passing	0.823894181384107	0.5865649483911898	1.0937520554453686	0.0	0.0	500
148	primary::FBXW7+KRAS+PIK3CA+TP53	primary	FBXW7+KRAS+PIK3CA+TP53	4	10	0.0007878358150161	0.0007667860475108	4	0.0007667860475108	0.0	primary::FBXW7+KRAS+TP53	0.1484648827841715	0.0003392012605956	rule_a_one_step	True	True	True	stable	True	1.0274519424893431	0.9388404445283332	-0.0910481014885484	True	fast_passing	0.7870081016480591	0.3284677477788072	1.416024071542783	0.0	0.0	500
149	metastatic::PTEN+TP53	metastatic	PTEN+TP53	2	7	0.0005514850705113	0.0005393014448948	2	0.0005393014448948	0.0	metastatic::TP53	0.0251542988088849	0.0005251626238363	rule_a_one_step	True	True	True	stable	True	1.022591492585904	0.9343991789476808	-0.0978890883584624	False	fast_passing	0.7759138613133498	0.3276506103671616	1.4640210783108267	0.0	0.0	500
150	primary::APC+ARID1A+KRAS+SMAD4+SOX9+TP53	primary	APC+ARID1A+KRAS+SMAD4+SOX9+TP53	6	5	0.000393917907508	0.0003889157650116	4	0.0003889157650116	0.0	primary::APC+ARID1A+KRAS+SMAD4+TP53	0.2659727940649478	0.0001466800250889	rule_a_one_step	True	True	True	stable	True	1.0128617606523729	0.9255085773770744	-0.1116817342004519	False	fast_passing	0.7657311637852681	0.1897607777335471	1.911569728687992	0.0	0.0	500
151	metastatic::APC+BRAF+FBXW7+TP53	metastatic	APC+BRAF+FBXW7+TP53	4	5	0.000393917907508	0.0003896183309203	3	0.0003896183309203	0.0	metastatic::APC+BRAF+TP53	0.1391812257083467	0.0002741298859772	rule_a_one_step	True	True	True	stable	True	1.011035352383287	0.9238396857429952	-0.1142855729536652	False	fast_passing	0.768741086728046	0.1791107052253443	1.6520973592895176	0.0	0.0	500
152	metastatic::APC+NRAS+SMAD4+TP53	metastatic	APC+NRAS+SMAD4+TP53	4	12	0.0009454029780193	0.0009353446806531	4	0.0009353446806531	0.0	metastatic::APC+NRAS+TP53	0.1191275671939951	0.0004317236343593	rule_a_one_step	True	True	True	stable	True	1.0107535719863927	0.9235822071961756	-0.1146877150160247	True	fast_passing	0.8045326475022967	0.3759169638036584	1.359381625075013	0.0	0.0	500
153	metastatic::APC+NRAS+TP53	metastatic	APC+NRAS+TP53	3	46	0.0036240447490742	0.0036191096927435	3	0.0036191096927435	0.0	metastatic::APC+TP53	0.053014546208481	0.0024391786800404	rule_a_one_step	True	True	True	stable	True	1.001363610320882	0.9150020727688726	-0.1281530833267627	True	fast_passing	0.7873317485925757	0.548946338776891	1.0520717268151176	0.0	0.0	500
154	metastatic::APC+KRAS+SMAD4+SOX9	metastatic	APC+KRAS+SMAD4+SOX9	4	7	0.0005514850705113	0.0005509485037799	4	0.0005509485037799	0.0	metastatic::APC+KRAS+SMAD4	0.1555795414519271	0.000306427837099	rule_a_one_step	True	True	True	stable	True	1.0009738945231028	0.9146459675948044	-0.1287146680291931	False	fast_passing	0.8006750485389176	0.3130833626489321	1.597360756471023	0.0	0.0	500
155	metastatic::BRAF+PTEN+TP53	metastatic	BRAF+PTEN+TP53	3	6	0.0004727014890096	0.0004764329823975	3	0.0004764329823975	0.0	metastatic::BRAF+TP53	0.0837041741908247	0.000408859907022	rule_a_one_step	True	True	True	stable	True	0.9921678504263078	0.9065993913877068	-0.1414629021636097	False	fast_passing	0.7375258808244411	0.2087943591517083	1.5002552253439934	0.0	0.0	500
