rstar_rank	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
24	metastatic::KEAP1+KRAS+SMARCA4	metastatic	KEAP1+KRAS+SMARCA4	3	9	0.0003315161337851	0.0001321418954054	3	0.0001321418954054	0.0	metastatic::KEAP1+KRAS	0.0587526909785349	8.440234817160983e-05	rule_a_one_step	True	True	True	stable	True	2.508788982171615	3.062936068869718	1.6149152546002146	False	relative_bottleneck	2.663881874318456	1.0547375314163931	5.386325195908458	0.002	0.198	500
25	metastatic::BRAF	metastatic	BRAF	1	70	0.0025784588183291	0.0010318662641575	1	0.0010318662641575	0.0	metastatic::WT	0.0260829658653152	0.0010318662641575	rule_a_one_step	True	True	True	stable	True	2.4988304254093605	3.0507778431609167	1.609177127068555	True	relative_bottleneck	2.7004524791130944	2.0863009489051665	3.4440742509636904	0.0	0.034	500
26	primary::NF1+RBM10+SMARCA4+TP53	primary	NF1+RBM10+SMARCA4+TP53	4	5	0.0001841756298806	7.758889866972229e-05	4	7.758889866972229e-05	0.0	primary::NF1+RBM10+TP53	0.0879528036937581	3.563727864414834e-05	rule_a_one_step	True	True	True	stable	True	2.3737368446343043	2.8980533042448027	1.5350841308031926	False	relative_bottleneck	2.5566656523363047	0.4716612185135105	6.070442220426447	0.002	0.024	500
27	primary::ATM+RBM10	primary	ATM+RBM10	2	6	0.0002210107558567	9.32084158857978e-05	2	9.32084158857978e-05	0.0	primary::ATM	0.0324747837380512	5.382957375174245e-05	rule_a_one_step	True	True	True	stable	True	2.371145903353075	2.894890069887909	1.5335085645741793	False	relative_bottleneck	2.6516393066585637	0.7669916956108691	4.9319898068607815	0.002	0.1	500
28	primary::SETD2	primary	SETD2	1	69	0.002541623692353	0.0010894598030055	1	0.0010894598030055	0.0	primary::WT	0.0180235555953649	0.0010894598030055	rule_a_one_step	True	True	True	stable	True	2.332921033899977	2.848222003259848	1.5100616008406764	True	relative_bottleneck	2.547528449346222	1.9558355214485617	3.208900167385453	0.0	0.004	500
29	metastatic::SETD2	metastatic	SETD2	1	45	0.0016575806689258	0.0007130285365191	1	0.0007130285365191	0.0	metastatic::WT	0.0180235555953649	0.0007130285365191	rule_a_one_step	True	True	True	stable	True	2.324704526824584	2.8381906151836933	1.5049714852213778	True	relative_bottleneck	2.512656930401818	1.731357182627773	3.376589604556264	0.0	0.016	500
30	metastatic::EGFR	metastatic	EGFR	1	658	0.024237512892294	0.0107410450564018	1	0.0107410450564018	0.0	metastatic::WT	0.2715064163791398	0.0107410450564018	rule_a_one_step	True	True	True	stable	True	2.256532093736231	2.754960098112394	1.462031423452602	True	relative_bottleneck	2.466436389620148	2.2176113727548263	2.763553257756521	0.0	0.0	500
31	metastatic::MET+RBM10+TP53	metastatic	MET+RBM10+TP53	3	9	0.0003315161337851	0.0001489629359388	3	0.0001489629359388	0.0	metastatic::MET+TP53	0.0421323870131179	9.932491413141114e-05	rule_a_one_step	True	True	True	stable	True	2.225494076564573	2.717066332244936	1.4420497867717663	False	relative_bottleneck	2.4344414970876067	0.9487332532442888	4.376857307433226	0.0	0.162	500
32	primary::KEAP1+KRAS+SMARCA4	primary	KEAP1+KRAS+SMARCA4	3	13	0.0004788566376897	0.0002189888797462	3	0.0002189888797462	0.0	primary::KEAP1+KRAS	0.0587526909785349	0.0001125364642288	rule_a_one_step	True	True	True	stable	True	2.1866710129665154	2.6696679409718755	1.4166603075663229	True	relative_bottleneck	2.379359139943695	1.0884228255592685	4.273774751405226	0.0	0.094	500
33	primary::ATM+NF1	primary	ATM+NF1	2	9	0.0003315161337851	0.0001516870012518	2	0.0001516870012518	0.0	primary::NF1	0.0618336776837507	0.0001093272627383	rule_a_one_step	True	True	True	stable	True	2.185527625067333	2.6682719989209485	1.415905739795674	False	relative_bottleneck	2.296135043680706	0.8885418126125594	4.219368742676558	0.0	0.108	500
34	primary::EGFR+PIK3CA+SMARCA4	primary	EGFR+PIK3CA+SMARCA4	3	6	0.0002210107558567	0.0001051460569581	2	0.0001051460569581	0.0	primary::EGFR+PIK3CA	0.0202717025165085	6.496383228732311e-05	rule_a_one_step	True	True	True	stable	True	2.1019404830628656	2.566221936536824	1.359645945523149	False	relative_bottleneck	2.205053450587486	0.7090071109631829	4.4162035932249415	0.0	0.062	500
35	metastatic::KEAP1+STK11	metastatic	KEAP1+STK11	2	28	0.0010313835273316	0.0004915639479274	2	0.0004915639479274	0.0	metastatic::STK11	0.3567062056661642	0.0004730154487985	rule_a_one_step	True	True	True	stable	True	2.098167551916716	2.561615631672195	1.3570540167094485	True	relative_bottleneck	2.3391347847389192	1.3721140612988576	3.790815065419671	0.0	0.052	500
36	primary::ARID1A+STK11	primary	ARID1A+STK11	2	6	0.0002210107558567	0.0001070800956948	2	0.0001070800956948	0.0	primary::ARID1A	0.0512472881564243	5.663100945530903e-05	rule_a_one_step	True	True	True	stable	True	2.0639760579094704	2.519871841745039	1.3333503615106883	False	relative_bottleneck	2.1896650852831048	0.4244249579121992	4.44677774176344	0.002	0.062	500
37	metastatic::MET	metastatic	MET	1	83	0.0030573154560188	0.0014930847067303	1	0.0014930847067303	0.0	metastatic::WT	0.0377414000170523	0.0014930847067303	rule_a_one_step	True	True	True	stable	True	2.04765037120125	2.499940099767924	1.3218935273661343	True	relative_bottleneck	2.230480062680525	1.7114014808615703	2.781673437254573	0.0	0.002	500
38	metastatic::EGFR+TP53	metastatic	EGFR+TP53	2	1121	0.0412921762192426	0.0202160716389098	2	0.0202160716389098	0.0	metastatic::EGFR	0.7243601306283101	0.0175566880047674	rule_a_one_step	True	True	True	stable	True	2.0425420405478367	2.4937034292782005	1.318289898787912	True	relative_bottleneck	2.2347666879373267	2.002442673371512	2.4650723423234	0.0	0.0	500
39	unknown::KRAS+RBM10	unknown	KRAS+RBM10	2	11	0.0004051863857374	0.0002009225311025	2	0.0002009225311025	0.0	unknown::KRAS	0.0701181532820941	0.0001911280146926	rule_a_one_step	True	True	True	stable	True	2.0166298995808694	2.462067754953507	1.2998704646616857	True	relative_bottleneck	2.174744884588981	1.001796585358616	4.010297061373528	0.0	0.064	500
40	metastatic::CDKN2A	metastatic	CDKN2A	1	26	0.0009577132753794	0.0004874871208152	1	0.0004874871208152	0.0	metastatic::WT	0.0123224398099548	0.0004874871208152	rule_a_one_step	True	True	True	stable	True	1.9645919502719156	2.3985355435873514	1.2621538188086363	True	relative_bottleneck	2.168226787962328	1.3215444452156209	3.1231947156860125	0.0	0.006	500
41	primary::BRAF+PIK3CA+SETD2	primary	BRAF+PIK3CA+SETD2	3	5	0.0001841756298806	9.440348848047909e-05	3	9.440348848047909e-05	0.0	primary::BRAF+SETD2	0.0389494807381633	5.164952506902465e-05	rule_a_one_step	True	True	True	stable	True	1.9509409121867087	2.381869232779297	1.2520942098437282	False	relative_bottleneck	2.0344847672523576	0.4677808619337801	4.658914049457956	0.0	0.036	500
42	primary::NF1+STK11	primary	NF1+STK11	2	11	0.0004051863857374	0.0002101039871039	2	0.0002101039871039	0.0	primary::NF1	0.0682310734303529	0.000120638408894	rule_a_one_step	True	True	True	stable	True	1.928504020290109	2.3544764285411586	1.2354062794023584	True	relative_bottleneck	2.036004677746937	0.9304882052426258	3.5300318752019733	0.0	0.04	500
43	metastatic::KEAP1+KRAS	metastatic	KEAP1+KRAS	2	39	0.0014365699130691	0.0007563156376601	2	0.0007563156376601	0.0	metastatic::KRAS	0.027798509904458	0.0004833098819398	rule_a_one_step	True	True	True	stable	True	1.8994317182361584	2.318982569472533	1.213491976072729	True	relative_bottleneck	2.1364709335109247	1.4407179548768114	3.0276996200691078	0.0	0.002	500
44	metastatic::MET+RBM10	metastatic	MET+RBM10	2	5	0.0001841756298806	9.70565154257054e-05	2	9.70565154257054e-05	0.0	metastatic::MET	0.0259652554233968	7.93839767254286e-05	rule_a_one_step	True	True	True	stable	True	1.897612202284599	2.3167611546482814	1.212109317933396	False	relative_bottleneck	2.03484590375216	0.441145533536863	4.180293464339527	0.0	0.028	500
45	primary::BRAF+CDKN2A	primary	BRAF+CDKN2A	2	8	0.000294681007809	0.0001585660821854	2	0.0001585660821854	0.0	primary::BRAF	0.0241535197840865	0.00013523408749	rule_a_one_step	True	True	True	stable	True	1.858411344274313	2.2689015208633734	1.181993991802093	False	relative_bottleneck	1.9964722901965488	0.7301351903628871	3.505996199986569	0.0	0.036	500
46	metastatic::ATM+KRAS+STK11	metastatic	ATM+KRAS+STK11	3	43	0.0015839104169736	0.0008657095125253	2	0.0008657095125253	0.0	metastatic::ATM+KRAS	0.2479792548307812	0.0005571951725606	rule_a_one_step	True	True	True	stable	True	1.8296095771475327	2.2337379530995203	1.1594599486062414	True	relative_bottleneck	2.005344242629666	1.3823659101611747	2.8017781718389365	0.0	0.002	500
47	primary::KEAP1+STK11	primary	KEAP1+STK11	2	73	0.0026889641962575	0.0014820714811716	2	0.0014820714811716	0.0	primary::STK11	0.3567062056661642	0.001458464300462	rule_a_one_step	True	True	True	stable	True	1.8143282753929355	2.215081282229209	1.147359639329929	True	relative_bottleneck	1.9787492761431784	1.4207395973778194	2.651320994631531	0.0	0.0	500
48	primary::BRAF+SETD2	primary	BRAF+SETD2	2	36	0.0013260645351407	0.0007387941207143	2	0.0007387941207143	0.0	primary::BRAF	0.1157271064697397	0.0006479490269412	rule_a_one_step	True	True	True	stable	True	1.7949040147526618	2.191366546175672	1.1318308216720387	True	relative_bottleneck	1.962950207451502	1.3463585933049118	2.7439019484508336	0.0	0.0	500
49	primary::ARID1A+ATM+TP53	primary	ARID1A+ATM+TP53	3	7	0.0002578458818329	0.000146288974947	3	0.000146288974947	0.0	primary::ARID1A+TP53	0.0666579216106206	7.366058819502801e-05	rule_a_one_step	True	True	True	stable	True	1.7625790334762454	2.151901548608849	1.1056120748355909	False	relative_bottleneck	1.9408393619201347	0.7181687988682424	3.711811830937096	0.0	0.056	500
50	metastatic::BRAF+SETD2	metastatic	BRAF+SETD2	2	17	0.0006261971415942	0.0003576443784834	2	0.0003576443784834	0.0	metastatic::BRAF	0.1157271064697397	0.0002983975781966	rule_a_one_step	True	True	True	stable	True	1.7508932825917705	2.137634622163365	1.0960152796999063	True	relative_bottleneck	1.9525004700440955	1.1295014944116015	3.0051481946533745	0.0	0.006	500
51	metastatic::KRAS	metastatic	KRAS	1	472	0.0173861794607337	0.0099303782259968	1	0.0099303782259968	0.0	metastatic::WT	0.2510148119919576	0.0099303782259968	rule_a_one_step	True	True	True	stable	True	1.750807377453909	2.137529742100862	1.0959444941425804	True	relative_bottleneck	1.9035801479374248	1.6902960817367847	2.145671040394204	0.0	0.0	500
52	metastatic::ARID1A	metastatic	ARID1A	1	28	0.0010313835273316	0.0005914883418371	1	0.0005914883418371	0.0	metastatic::WT	0.0149513272850967	0.0005914883418371	rule_a_one_step	True	True	True	stable	True	1.743708967085586	2.1288634185067763	1.0900833937715415	True	relative_bottleneck	1.90104821354284	1.233482960481882	2.8305266700819063	0.0	0.002	500
53	metastatic::ATM	metastatic	ATM	1	49	0.0018049211728304	0.0010392403099844	1	0.0010392403099844	0.0	metastatic::WT	0.0262693630683971	0.0010392403099844	rule_a_one_step	True	True	True	stable	True	1.7367697863072735	2.1203914955011585	1.0843306593514557	True	relative_bottleneck	1.878951684274972	1.3981557142386782	2.479329125674577	0.0	0.0	500
54	primary::MET+NF1	primary	MET+NF1	2	14	0.0005156917636658	0.0002978126743688	2	0.0002978126743688	0.0	primary::MET	0.0247693676811881	0.0002034613596915	rule_a_one_step	True	True	True	stable	True	1.7315977670432705	2.1140770687138994	1.0800279711504306	True	relative_bottleneck	1.8894003559026271	0.9657595707043616	2.994475855091684	0.0	0.01	500
55	metastatic::KRAS+MET+TP53	metastatic	KRAS+MET+TP53	3	14	0.0005156917636658	0.0002978789356803	3	0.0002978789356803	0.0	metastatic::KRAS+MET	0.5760917177351704	0.0001273224659794	rule_a_one_step	True	True	True	stable	True	1.7312125839204189	2.113606805456014	1.0797070169385956	True	relative_bottleneck	1.9352624312761035	0.8670930652803679	3.2980901513760945	0.0	0.016	500
56	primary::ATM+BRAF+STK11	primary	ATM+BRAF+STK11	3	6	0.0002210107558567	0.0001277222769655	3	0.0001277222769655	0.0	primary::BRAF+STK11	0.0583663545010152	6.01980965827474e-05	rule_a_one_step	True	True	True	stable	True	1.7304009870264274	2.112615941171432	1.079030519223516	False	relative_bottleneck	1.8447654851024624	0.5479563399289236	3.9432160984649136	0.0	0.046	500
57	unknown::ATM+TP53	unknown	ATM+TP53	2	12	0.0004420215117135	0.000257585887443	2	0.000257585887443	0.0	unknown::TP53	0.0611627124034659	0.000218534812993	rule_a_one_step	True	True	True	stable	True	1.7160160224042498	2.095053592443105	1.066987149205285	True	relative_bottleneck	1.8615800611752145	0.8982237080298354	3.2267582463316518	0.0	0.016	500
