rstar_rank	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
66	metastatic::AKT1+TP53	metastatic	AKT1+TP53	2	38	0.0034658883619117	0.0041476992943401	2	0.0041476992943401	0.0	metastatic::TP53	0.0465481685749011	0.0030185833506708	rule_a_one_step	True	True	True	stable	True	0.835617077112018	1.2208198789367606	0.2878503592657376	True	relative_bottleneck	1.0927959424329945	0.8026182874182536	1.514694895548638	0.0	0.0	500
67	metastatic::NF1+PIK3CA+PTEN+TP53	metastatic	NF1+PIK3CA+PTEN+TP53	4	5	0.0004560379423568	0.0005484050206594	4	0.0005484050206594	0.0	metastatic::PIK3CA+PTEN+TP53	0.1472477959549676	0.0002686023275355	rule_a_one_step	True	True	True	stable	True	0.8315714195629195	1.214909253969186	0.2808485576681601	False	relative_bottleneck	1.0405799900219153	0.2188889717258454	2.4902617141059284	0.002	0.004	500
68	metastatic::BRCA2+PIK3CA	metastatic	BRCA2+PIK3CA	2	13	0.0011856986501276	0.0014267542868289	2	0.0014267542868289	0.0	metastatic::PIK3CA	0.0263440469783095	0.0007304442066222	rule_a_one_step	True	True	True	stable	True	0.8310461445550636	1.2141418376620476	0.2799369689895554	True	relative_bottleneck	1.1054739106323346	0.5621028134770637	1.8893772836834284	0.0	0.0	500
69	primary::PTEN+RB1+TP53	primary	PTEN+RB1+TP53	3	12	0.0010944910616563	0.0013590687279592	3	0.0013590687279592	0.0	primary::PTEN+TP53	0.0868246195719692	0.0006731204545437	rule_a_one_step	True	True	True	stable	True	0.8053242917997777	1.1765627239425611	0.2345782343817858	True	relative_bottleneck	1.0435414739717204	0.4868501530958937	1.7582999078862265	0.0	0.0	500
70	metastatic::PIK3CA+TP53	metastatic	PIK3CA+TP53	2	264	0.0240788033564392	0.030457299245532	2	0.030457299245532	0.0	metastatic::TP53	0.4218396256332898	0.0273557072077042	rule_a_one_step	True	True	True	stable	True	0.7905757881398793	1.1550154543309783	0.2079121553101643	True	relative_bottleneck	1.0450443343549385	0.893573752777122	1.2171909120942632	0.0	0.0	500
71	primary::BRCA1+GATA3	primary	BRCA1+GATA3	2	6	0.0005472455308281	0.0006956201797709	2	0.0006956201797709	0.0	primary::GATA3	0.0197168060269206	0.0005970430135842	rule_a_one_step	True	True	True	stable	True	0.7867016310849845	1.1493553881639669	0.2008249576584371	False	relative_bottleneck	1.0266207088232262	0.3320567089612009	1.9639311305021725	0.0	0.0	500
72	metastatic::AKT1+NF1+TP53	metastatic	AKT1+NF1+TP53	3	6	0.0005472455308281	0.0007083080038136	3	0.0007083080038136	0.0	metastatic::AKT1+TP53	0.1491589343449834	0.0005169682146214	rule_a_one_step	True	True	True	stable	True	0.7726095527779901	1.1287671428971628	0.1747478984790387	False	relative_bottleneck	0.9843680890554254	0.2901067872697572	1.9706554175685629	0.0	0.0	500
73	primary::RB1+TP53	primary	RB1+TP53	2	78	0.0071141919007661	0.0092425653679676	2	0.0092425653679676	0.0	primary::TP53	0.0637733771517424	0.0083526604879516	rule_a_one_step	True	True	True	stable	True	0.769720485251033	1.1245462728777398	0.1693430264138628	True	relative_bottleneck	1.0199434175486242	0.7853767856011563	1.2574376626578758	0.0	0.0	500
74	metastatic::BRCA1+TP53	metastatic	BRCA1+TP53	2	29	0.0026450200656694	0.0035030692051807	2	0.0035030692051807	0.0	metastatic::TP53	0.0467155147938018	0.0030294355179125	rule_a_one_step	True	True	True	stable	True	0.7550578963734488	1.1031245230491011	0.1415956546151196	True	relative_bottleneck	0.9934334670356324	0.6525282485082426	1.3766213171386326	0.0	0.0	500
75	primary::GATA3+MAP3K1	primary	GATA3+MAP3K1	2	17	0.0015505290040131	0.0020754109993875	2	0.0020754109993875	0.0	primary::GATA3	0.0446019419017447	0.0013505878065832	rule_a_one_step	True	True	True	stable	True	0.7470949145608266	1.0914907654839026	0.1262999245138288	True	relative_bottleneck	0.97633085708446	0.5087540568766785	1.4660392393271726	0.0	0.0	500
76	metastatic::NF1+PIK3CA	metastatic	NF1+PIK3CA	2	12	0.0010944910616563	0.0014824596356065	2	0.0014824596356065	0.0	metastatic::PIK3CA	0.0451375532143788	0.001251533762967	rule_a_one_step	True	True	True	stable	True	0.7382940045246037	1.0786328115008552	0.1092038257306046	True	relative_bottleneck	0.955464850240453	0.4305438866226213	1.564597401752241	0.0	0.0	500
77	metastatic::BRCA2+MAP3K1+PIK3CA	metastatic	BRCA2+MAP3K1+PIK3CA	3	5	0.0004560379423568	0.0006186248457738	3	0.0006186248457738	0.0	metastatic::BRCA2+PIK3CA	0.3264346910282237	0.000387053172507	rule_a_one_step	True	True	True	stable	True	0.7371801257822869	1.0770054568804288	0.1070255596262144	False	relative_bottleneck	0.9820014057850386	0.1791020231575068	2.036298148507558	0.0	0.0	500
78	primary::GATA3+PIK3CA+RUNX1	primary	GATA3+PIK3CA+RUNX1	3	8	0.0007296607077708	0.0009972848768466	3	0.0009972848768466	0.0	primary::GATA3+PIK3CA	0.0412575542595062	0.0004327452334771	rule_a_one_step	True	True	True	stable	True	0.7316472193445555	1.0689219909574672	0.0961565702096069	False	relative_bottleneck	0.9458139916201024	0.3737330624421429	1.812336146402933	0.0	0.0	500
79	unknown::PIK3CA+TP53	unknown	PIK3CA+TP53	2	11	0.0010032834731849	0.0013921054388483	2	0.0013921054388483	0.0	unknown::TP53	0.4218396256332898	0.0012696741741972	rule_a_one_step	True	True	True	stable	True	0.7206950310418069	1.0529210623454477	0.0743972813478964	True	relative_bottleneck	0.9503197623913636	0.389554910555568	1.7557773058753956	0.0	0.0	500
80	metastatic::RB1+TP53	metastatic	RB1+TP53	2	37	0.0033746807734403	0.0047783230124165	2	0.0047783230124165	0.0	metastatic::TP53	0.0637733771517424	0.004135613932405	rule_a_one_step	True	True	True	stable	True	0.7062479376059212	1.0318141470579545	0.0451831323266539	True	relative_bottleneck	0.9363315486656963	0.6509764196394717	1.2571454010226293	0.0	0.0	500
81	metastatic::MAP3K1+TP53	metastatic	MAP3K1+TP53	2	25	0.002280189711784	0.0032759243849786	2	0.0032759243849786	0.0	metastatic::TP53	0.0451515948689937	0.0029280175074657	rule_a_one_step	True	True	True	stable	True	0.6960446710991031	1.0169073782486526	0.0241882819224902	True	relative_bottleneck	0.9128953737679968	0.5601387725099654	1.2892192089995764	0.0	0.0	500
82	metastatic::NF1+PIK3CA+TP53	metastatic	NF1+PIK3CA+TP53	3	30	0.0027362276541408	0.0039875214870173	3	0.0039875214870173	0.0	metastatic::PIK3CA+TP53	0.1129615547102432	0.0027199790627056	rule_a_one_step	True	True	True	stable	True	0.6861975947623749	1.002520996171789	0.003632451897868	True	relative_bottleneck	0.9227505959650404	0.5790953331082129	1.3444360968163909	0.0	0.0	500
83	primary::BRCA2+PIK3CA	primary	BRCA2+PIK3CA	2	21	0.0019153593578985	0.0027947298810339	2	0.0027947298810339	0.0	primary::PIK3CA	0.0263440469783095	0.0018405271785283	rule_a_one_step	True	True	True	stable	True	0.6853468631124454	1.0012780942035044	0.0018427228331831	True	relative_bottleneck	0.9074080257568616	0.5261422967051868	1.37522619398391	0.0	0.0	500
84	primary::AKT1+GATA3	primary	AKT1+GATA3	2	27	0.0024626048887267	0.0035978166119812	2	0.0035978166119812	0.0	primary::GATA3	0.0892783681099301	0.0027034310664444	rule_a_one_step	True	True	True	stable	True	0.6844720433613644	1.0	0.0	True	neutral	0.900546686652695	0.562139457943396	1.273637221028623	0.0	0.0	500
85	metastatic::ATM+TP53	metastatic	ATM+TP53	2	21	0.0019153593578985	0.0028066673273632	2	0.0028066673273632	0.0	metastatic::TP53	0.0375327579487004	0.0024339466345791	rule_a_one_step	True	True	True	stable	True	0.6824319143714024	0.9970194122466374	-0.004306500314731	True	fast_passing	0.9182100319805472	0.540187842433068	1.2881638964424025	0.0	0.0	500
86	primary::MAP3K1+PIK3CA	primary	MAP3K1+PIK3CA	2	158	0.014410798978475	0.0213566629193574	2	0.0213566629193574	0.0	primary::PIK3CA	0.2712121874694701	0.0189482429406798	rule_a_one_step	True	True	True	stable	True	0.6747682927906528	0.9858230140079096	-0.0205994338137768	True	fast_passing	0.9019264911156636	0.7360155688021983	1.0651217888285809	0.0	0.0	500
87	primary::MAP2K4+PIK3CA	primary	MAP2K4+PIK3CA	2	51	0.0046515870120394	0.0069070122549138	2	0.0069070122549138	0.0	primary::PIK3CA	0.0849792171044303	0.0059370740881059	rule_a_one_step	True	True	True	stable	True	0.6734586301127047	0.9839096229634536	-0.0234022920165256	True	fast_passing	0.8943189899963621	0.6443899813429991	1.1663351475003518	0.0	0.0	500
88	primary::BRCA1+PIK3CA	primary	BRCA1+PIK3CA	2	10	0.0009120758847136	0.001363766515422	2	0.001363766515422	0.0	primary::PIK3CA	0.0166294092908491	0.0011618138924471	rule_a_one_step	True	True	True	stable	True	0.6687918157035622	0.9770915002155554	-0.0334344244786526	True	fast_passing	0.8868944545867077	0.4122040732423164	1.5678475119624598	0.0	0.0	500
89	primary::BRCA2+RB1+TP53	primary	BRCA2+RB1+TP53	3	7	0.0006384531192995	0.0009618149978911	3	0.0009618149978911	0.0	primary::RB1+TP53	0.087156010916584	0.0006200445869658	rule_a_one_step	True	True	True	stable	True	0.6638003358604206	0.9697990477457232	-0.0442422577474657	False	fast_passing	0.8327926976505384	0.2890431949245959	1.650569649491482	0.0	0.0	500
90	metastatic::BRCA2+TP53	metastatic	BRCA2+TP53	2	32	0.0029186428310835	0.0044333469882602	2	0.0044333469882602	0.0	metastatic::TP53	0.060238704991534	0.0039063954076049	rule_a_one_step	True	True	True	stable	True	0.6583384603447376	0.9618193565827938	-0.0561621341915222	True	fast_passing	0.8645650854817104	0.5829120946148318	1.1913936816315784	0.0	0.0	500
91	primary::PIK3CA+TP53	primary	PIK3CA+TP53	2	452	0.041225829989055	0.063065259791963	2	0.063065259791963	0.0	primary::TP53	0.4218396256332898	0.0552500640650678	rule_a_one_step	True	True	True	stable	True	0.6537011046080733	0.95504427236768	-0.0663604821108587	True	fast_passing	0.870661560644892	0.7556237725936624	0.9847994272385444	0.0	0.0	500
92	primary::ESR1	primary	ESR1	1	25	0.002280189711784	0.0035031863360759	1	0.0035031863360759	0.0	primary::WT	0.0321144941377399	0.0035031863360759	rule_a_one_step	True	True	True	stable	True	0.6508902160446433	0.9509376202542844	-0.0725773888188549	True	fast_passing	0.8401411004938995	0.520250947518327	1.2012420734870335	0.0	0.0	500
93	metastatic::GATA3+TP53	metastatic	GATA3+TP53	2	38	0.0034658883619117	0.0053361395463998	2	0.0053361395463998	0.0	metastatic::TP53	0.0648174061220533	0.0042033177446898	rule_a_one_step	True	True	True	stable	True	0.6495123171208189	0.9489245374159296	-0.0756347324297897	True	fast_passing	0.8654776924150709	0.6054056436075091	1.1089089134653174	0.0	0.0	500
94	primary::PTEN+TP53	primary	PTEN+TP53	2	85	0.0077526450200656	0.0119654915467961	2	0.0119654915467961	0.0	primary::TP53	0.0653363567784197	0.0085573703332552	rule_a_one_step	True	True	True	stable	True	0.6479169693194604	0.9465937661056452	-0.0791826738020905	True	fast_passing	0.8564587286962446	0.6810227313271158	1.0818148549180462	0.0	0.0	500
95	metastatic::AKT1+GATA3	metastatic	AKT1+GATA3	2	13	0.0011856986501276	0.0018495934793656	2	0.0018495934793656	0.0	metastatic::GATA3	0.0892783681099301	0.0013680012625381	rule_a_one_step	True	True	True	stable	True	0.64105905579494	0.9365744912630352	-0.0945343498564468	True	fast_passing	0.8263792416113618	0.3828261689810067	1.3296247899355809	0.0	0.0	500
96	primary::AKT1+CBFB+GATA3	primary	AKT1+CBFB+GATA3	3	10	0.0009120758847136	0.001426130999763	3	0.001426130999763	0.0	primary::AKT1+GATA3	0.3981185278533355	0.0009804086329843	rule_a_one_step	True	True	True	stable	True	0.6395456548000217	0.934363442602105	-0.0979442656698589	True	fast_passing	0.8441780015791713	0.3417556137684364	1.4838427468657729	0.0	0.0	500
97	primary::PIK3CA+RUNX1	primary	PIK3CA+RUNX1	2	27	0.0024626048887267	0.0038586393751823	2	0.0038586393751823	0.0	primary::PIK3CA	0.05007251855858	0.0034983171484743	rule_a_one_step	True	True	True	stable	True	0.6382055042322234	0.9324055093588174	-0.1009705658590624	True	fast_passing	0.8253353810467041	0.5351518908878793	1.1829901955176974	0.0	0.0	500
98	primary::AKT1+TP53	primary	AKT1+TP53	2	57	0.0051988325428675	0.0081935339578618	2	0.0081935339578618	0.0	primary::TP53	0.0465481685749011	0.0060966043481902	rule_a_one_step	True	True	True	stable	True	0.6345043016810413	0.926998126271254	-0.1093616721335375	True	fast_passing	0.8418930489413998	0.6129437968109958	1.0758539435185774	0.0	0.0	500
99	metastatic::ESR1+PIK3CA+TP53	metastatic	ESR1+PIK3CA+TP53	3	13	0.0011856986501276	0.0019293899987524	3	0.0019293899987524	0.0	metastatic::ESR1+TP53	0.4614894940008687	0.0011785576278752	rule_a_one_step	True	True	True	stable	True	0.6145458669734226	0.8978392513380937	-0.1554709261534128	True	fast_passing	0.8077233189136781	0.393376632704448	1.335395716888571	0.0	0.0	500
100	primary::CBFB+PIK3CA	primary	CBFB+PIK3CA	2	48	0.0043779642466253	0.0071987585082148	2	0.0071987585082148	0.0	primary::PIK3CA	0.1003093895702819	0.0070081167831845	rule_a_one_step	True	True	True	stable	True	0.6081554536134613	0.888502984909185	-0.1705514719182201	True	fast_passing	0.8056407808113106	0.5576058828231871	1.0588270110638855	0.0	0.0	500
101	primary::NF1+TP53	primary	NF1+TP53	2	59	0.0053812477198102	0.0090719687057182	2	0.0090719687057182	0.0	primary::TP53	0.0606736743107806	0.0079466797072492	rule_a_one_step	True	True	True	stable	True	0.5931730910651423	0.8666140521271499	-0.2065384648206343	True	fast_passing	0.7770151098324333	0.5743631573906746	1.020572160867189	0.0	0.0	500
102	metastatic::GATA3+MAP3K1	metastatic	GATA3+MAP3K1	2	6	0.0005472455308281	0.000944841617722	2	0.000944841617722	0.0	metastatic::GATA3	0.0446019419017447	0.0006834299744156	rule_a_one_step	True	True	True	stable	True	0.5791928721009544	0.8461892311285704	-0.240947769269046	False	fast_passing	0.7352638338791717	0.2355387811276331	1.44164327821646	0.0	0.0	500
103	primary::CBFB+TP53	primary	CBFB+TP53	2	6	0.0005472455308281	0.0009460803186868	2	0.0009460803186868	0.0	primary::TP53	0.0057215478407868	0.0007493745621461	rule_a_one_step	True	True	True	stable	True	0.5784345360965518	0.8450813173550896	-0.2428379244979685	False	fast_passing	0.7453656605309604	0.2299719518024595	1.4384400375563104	0.0	0.0	500
104	primary::ATM+PIK3CA	primary	ATM+PIK3CA	2	20	0.0018241517694272	0.0031605744195562	2	0.0031605744195562	0.0	primary::PIK3CA	0.0368366535275072	0.0025735932690688	rule_a_one_step	True	True	True	stable	True	0.5771583031119293	0.8432167664256535	-0.246024541243997	True	fast_passing	0.7573251541739245	0.4256633944663519	1.1487175734073083	0.0	0.0	500
105	metastatic::PIK3CA+PTEN	metastatic	PIK3CA+PTEN	2	10	0.0009120758847136	0.0016263198641705	2	0.0016263198641705	0.0	metastatic::PIK3CA	0.0297303770653685	0.0008243373429288	rule_a_one_step	True	True	True	stable	True	0.5608219540612663	0.8193496863759892	-0.2874487906028041	True	fast_passing	0.7367031725789159	0.2932707795986563	1.2603927275997564	0.0	0.0	500
106	primary::RUNX1+TP53	primary	RUNX1+TP53	2	26	0.0023713973002553	0.0042939052034001	2	0.0042939052034001	0.0	primary::TP53	0.0278395666331962	0.0036462621019034	rule_a_one_step	True	True	True	stable	True	0.5522705293599169	0.8068562254899108	-0.3096164737412448	True	fast_passing	0.7335515042950129	0.4688896910703937	1.0	0.0	0.0	500
107	metastatic::ESR1+MAP3K1+PIK3CA	metastatic	ESR1+MAP3K1+PIK3CA	3	17	0.0015505290040131	0.0028656343533993	3	0.0028656343533993	0.0	metastatic::ESR1+PIK3CA	0.3543072935793031	0.0019066153156857	rule_a_one_step	True	True	True	stable	True	0.5410770573826857	0.7905027862431281	-0.3391575473042734	True	fast_passing	0.7033835538977439	0.3837143528630413	1.148628101945273	0.0	0.0	500
108	primary::PIK3CA+PTEN+TP53	primary	PIK3CA+PTEN+TP53	3	31	0.0028274352426121	0.0053356119855222	3	0.0053356119855222	0.0	primary::PTEN+TP53	0.4688889553519781	0.0036351296246733	rule_a_one_step	True	True	True	stable	True	0.5299177019907514	0.7741991906468317	-0.3692232954596861	True	fast_passing	0.6898519494285795	0.4747494780763641	1.0384507561291685	0.0	0.0	500
109	primary::BRCA1+BRCA2+TP53	primary	BRCA1+BRCA2+TP53	3	6	0.0005472455308281	0.0010358011977655	3	0.0010358011977655	0.0	primary::BRCA1+TP53	0.1142713957736272	0.0007608365461031	rule_a_one_step	True	True	True	stable	True	0.5283306598605524	0.7718805537564114	-0.3735504829327957	False	fast_passing	0.6956284971996054	0.2035600221107148	1.3745648196646767	0.0	0.0	500
110	primary::GATA3+PIK3CA	primary	GATA3+PIK3CA	2	115	0.0104888726742064	0.0201215401791702	2	0.0201215401791702	0.0	primary::GATA3	0.3705118826851168	0.0112194404461381	rule_a_one_step	True	True	True	stable	True	0.5212758357604896	0.7615735964913385	-0.392944633141877	True	fast_passing	0.6901789795811353	0.5511001626166652	0.8432109952074891	0.0	0.0	500
111	primary::BRCA2+TP53	primary	BRCA2+TP53	2	49	0.0044691718350966	0.0086118288261685	2	0.0086118288261685	0.0	primary::TP53	0.060238704991534	0.0078897099934187	rule_a_one_step	True	True	True	stable	True	0.5189573463185166	0.7581863296709331	-0.3993756503726708	True	fast_passing	0.6985425605171143	0.4926818886335403	0.911284533893125	0.0	0.0	500
112	primary::MAP2K4+TP53	primary	MAP2K4+TP53	2	24	0.0021889821233126	0.0042571024155916	2	0.0042571024155916	0.0	primary::TP53	0.0271582833284396	0.0035570316362312	rule_a_one_step	True	True	True	stable	True	0.5141953162276094	0.7512290987115481	-0.4126751483043787	True	fast_passing	0.6946756523188944	0.4369525624063331	0.9910903290496228	0.0	0.0	500
113	primary::PIK3CA+RB1	primary	PIK3CA+RB1	2	13	0.0011856986501276	0.0023095945335456	2	0.0023095945335456	0.0	primary::PIK3CA	0.0303763076217837	0.0021222411198728	rule_a_one_step	True	True	True	stable	True	0.5133795704798726	0.7500373104483916	-0.4149657309321445	True	fast_passing	0.6737439388324211	0.344827981186779	1.0861272868342078	0.0	0.0	500
114	primary::BRCA2+GATA3	primary	BRCA2+GATA3	2	6	0.0005472455308281	0.00108008329349	2	0.00108008329349	0.0	primary::GATA3	0.0239345408267357	0.0007247599009919	rule_a_one_step	True	True	True	stable	True	0.5066697481757892	0.7402343939243913	-0.4339459249458264	False	fast_passing	0.6612203424719474	0.213354911207328	1.276386156398363	0.0	0.0	500
115	primary::MAP3K1+TP53	primary	MAP3K1+TP53	2	38	0.0034658883619117	0.0068783402557517	2	0.0068783402557517	0.0	primary::TP53	0.0451515948689937	0.0059136893681024	rule_a_one_step	True	True	True	stable	True	0.5038844012564831	0.7361650576435002	-0.4418988216131103	True	fast_passing	0.6721075892904458	0.4741495681093363	0.9188323572160114	0.0	0.0	500
116	metastatic::AKT1+PIK3CA	metastatic	AKT1+PIK3CA	2	5	0.0004560379423568	0.0009083292128837	2	0.0009083292128837	0.0	metastatic::PIK3CA	0.0202169201755124	0.0005605567068	rule_a_one_step	True	True	True	stable	True	0.5020623969660927	0.7335031457245812	-0.4471249417882585	False	fast_passing	0.6678220120156446	0.1371441380750637	1.353344652822172	0.0	0.0	500
117	metastatic::ATM+PIK3CA	metastatic	ATM+PIK3CA	2	8	0.0007296607077708	0.0014616096928876	2	0.0014616096928876	0.0	metastatic::PIK3CA	0.0368366535275072	0.001021373830022	rule_a_one_step	True	True	True	stable	True	0.49921720608605	0.7293463786109526	-0.4553239579439574	False	fast_passing	0.6317090988795844	0.2572472912974237	1.2087265665078757	0.0	0.0	500
118	metastatic::BRCA1+PIK3CA+TP53	metastatic	BRCA1+PIK3CA+TP53	3	10	0.0009120758847136	0.001832013251505	3	0.001832013251505	0.0	metastatic::PIK3CA+TP53	0.0415466466585812	0.0010003935350114	rule_a_one_step	True	True	True	stable	True	0.497854414244244	0.7273553669180374	-0.4592676952164942	True	fast_passing	0.6535695299947474	0.2740281376879998	1.1440957563933944	0.0	0.0	500
119	metastatic::MAP3K1+PIK3CA	metastatic	MAP3K1+PIK3CA	2	45	0.0041043414812112	0.0083885397973856	2	0.0083885397973856	0.0	metastatic::PIK3CA	0.2712121874694701	0.0075199293132724	rule_a_one_step	True	True	True	stable	True	0.4892796100223675	0.7148277490188949	-0.4843324551989101	True	fast_passing	0.6442965457013965	0.436760165818277	0.8890948797113276	0.0	0.0	500
120	metastatic::PIK3CA+PTEN+TP53	metastatic	PIK3CA+PTEN+TP53	3	20	0.0018241517694272	0.0037632760058603	3	0.0037632760058603	0.0	metastatic::PTEN+TP53	0.4688889553519781	0.0029081036997386	rule_a_one_step	True	True	True	stable	True	0.4847244172635361	0.7081727032752274	-0.4978268591907633	True	fast_passing	0.6366304525520079	0.3661954205840608	0.997361087283333	0.0	0.0	500
121	metastatic::NF1+TP53	metastatic	NF1+TP53	2	23	0.0020977745348412	0.0043364914850261	2	0.0043364914850261	0.0	metastatic::TP53	0.0606736743107806	0.0039346025570015	rule_a_one_step	True	True	True	stable	True	0.4837492571128351	0.7067480137496888	-0.5007321713869791	True	fast_passing	0.638370927791972	0.3823305357636083	0.92297012534084	0.0	0.0	500
122	metastatic::MAP2K4+PIK3CA	metastatic	MAP2K4+PIK3CA	2	15	0.0013681138270704	0.0028827656985143	2	0.0028827656985143	0.0	metastatic::PIK3CA	0.0849792171044303	0.0023562278365329	rule_a_one_step	True	True	True	stable	True	0.4745837746372862	0.6933574267060775	-0.5283288394911663	True	fast_passing	0.6399431197119425	0.3410029410419652	0.9552161796527786	0.0	0.0	500
123	metastatic::ESR1+MAP2K4+PIK3CA	metastatic	ESR1+MAP2K4+PIK3CA	3	5	0.0004560379423568	0.0009737482099653	3	0.0009737482099653	0.0	metastatic::ESR1+PIK3CA	0.1111534771520428	0.0005981443954734	rule_a_one_step	True	True	True	stable	True	0.4683325085698354	0.6842244516955107	-0.5474584331821298	False	fast_passing	0.6222498952230062	0.1368571264576798	1.3042627324713516	0.0	0.0	500
124	metastatic::MAP2K4+PIK3CA+TP53	metastatic	MAP2K4+PIK3CA+TP53	3	14	0.001276906238599	0.0027485683044869	3	0.0027485683044869	0.0	metastatic::PIK3CA+TP53	0.0991687469026973	0.0023878647557745	rule_a_one_step	True	True	True	stable	True	0.4645714047018432	0.6787295539791309	-0.5590912610012259	True	fast_passing	0.6128858888696795	0.3160014391881151	1.0040190915653768	0.0	0.0	500
125	primary::GATA3+PIK3CA+TP53	primary	GATA3+PIK3CA+TP53	3	21	0.0019153593578985	0.0041647844083067	3	0.0041647844083067	0.0	primary::PIK3CA+TP53	0.0497883414097726	0.0020525656983963	rule_a_one_step	True	True	True	stable	True	0.4598939992232106	0.6718959578900017	-0.573690243813389	True	fast_passing	0.5994127156758867	0.3532759555605959	0.8909374981181156	0.0	0.0	500
126	primary::NF1+PIK3CA	primary	NF1+PIK3CA	2	19	0.0017329441809558	0.0038001281750772	2	0.0038001281750772	0.0	primary::PIK3CA	0.0451375532143788	0.0031535357316868	rule_a_one_step	True	True	True	stable	True	0.4560225604665551	0.6662398631024873	-0.5858864175791919	True	fast_passing	0.6093385671659057	0.3604479514182054	0.9193466635928472	0.0	0.0	500
127	primary::CBFB+GATA3+PIK3CA	primary	CBFB+GATA3+PIK3CA	3	41	0.0037395111273257	0.0082711593388423	3	0.0082711593388423	0.0	primary::GATA3+PIK3CA	0.5826355427665642	0.0061111900235456	rule_a_one_step	True	True	True	stable	True	0.4521145070090093	0.6605302749674427	-0.5983034069286407	True	fast_passing	0.5913345171658209	0.3972948812645833	0.8402542043683655	0.0	0.0	500
128	primary::NF1+PTEN+TP53	primary	NF1+PTEN+TP53	3	5	0.0004560379423568	0.0010269210873235	3	0.0010269210873235	0.0	primary::PTEN+TP53	0.0827816452566907	0.0006417767098521	rule_a_one_step	True	True	True	stable	True	0.4440827513838171	0.6487960402341303	-0.6241630804370105	False	fast_passing	0.5586693707897759	0.1131970717692336	1.1880493446261104	0.0	0.0	500
129	primary::ATM+TP53	primary	ATM+TP53	2	25	0.002280189711784	0.0054127800056469	2	0.0054127800056469	0.0	primary::TP53	0.0375327579487004	0.0049158190819348	rule_a_one_step	True	True	True	stable	True	0.4212603706383659	0.6154529972759796	-0.7002794139471928	True	fast_passing	0.5698602604064986	0.3548885175726299	0.8027030788000321	0.0	0.0	500
130	metastatic::GATA3+PIK3CA	metastatic	GATA3+PIK3CA	2	42	0.0038307187157971	0.0092102554106297	2	0.0092102554106297	0.0	metastatic::GATA3	0.3705118826851168	0.0056773072137084	rule_a_one_step	True	True	True	stable	True	0.4159188366220661	0.6076491226428125	-0.7186895921827146	True	fast_passing	0.5445686826463367	0.3670763985978293	0.7399741957703959	0.0	0.0	500
131	primary::GATA3+TP53	primary	GATA3+TP53	2	48	0.0043779642466253	0.0107280728953869	2	0.0107280728953869	0.0	primary::TP53	0.0648174061220533	0.0084894012396268	rule_a_one_step	True	True	True	stable	True	0.4080848712446515	0.5962038555155491	-0.7461223899454367	True	fast_passing	0.5415712811854412	0.3889034879371532	0.6988827774203753	0.0	0.0	500
132	primary::AKT1+PIK3CA	primary	AKT1+PIK3CA	2	9	0.0008208682962422	0.0020583186117973	2	0.0020583186117973	0.0	primary::PIK3CA	0.0202169201755124	0.0014124553862132	rule_a_one_step	True	True	True	stable	True	0.3988052632564337	0.5826465333747546	-0.7793071672022732	False	fast_passing	0.5054247610635842	0.2071567217913876	0.9022446273841463	0.0	0.0	500
133	unknown::ESR1	unknown	ESR1	1	5	0.0004560379423568	0.0011745633116776	1	0.0011745633116776	0.0	unknown::WT	0.0321144941377399	0.0011745633116776	rule_a_one_step	True	True	True	stable	True	0.388261694737576	0.5672425901149549	-0.8179622367794911	False	fast_passing	0.4867025277688562	0.1024959327417589	0.9929941538948392	0.0	0.0	500
134	primary::GATA3+MAP3K1+PIK3CA	primary	GATA3+MAP3K1+PIK3CA	3	20	0.0018241517694272	0.0049642569681592	3	0.0049642569681592	0.0	primary::MAP3K1+PIK3CA	0.1920878415762508	0.0027681392711645	rule_a_one_step	True	True	True	stable	True	0.3674571604088698	0.5368475805152384	-0.897415552389245	True	fast_passing	0.474392291732056	0.2699605141444114	0.7334873397097483	0.0	0.0	500
135	primary::MAP3K1+PIK3CA+PTEN	primary	MAP3K1+PIK3CA+PTEN	3	8	0.0007296607077708	0.001987031443787	3	0.001987031443787	0.0	primary::PIK3CA+PTEN	0.2862430531574239	0.0010704090824018	rule_a_one_step	True	True	True	stable	True	0.3672114548992952	0.5364886096676229	-0.8983805538225784	False	fast_passing	0.465763625387117	0.1613264806167862	0.8970224579812973	0.0	0.0	500
136	primary::NF1+PIK3CA+TP53	primary	NF1+PIK3CA+TP53	3	31	0.0028274352426121	0.0077880052001921	3	0.0077880052001921	0.0	primary::PIK3CA+TP53	0.1129615547102432	0.0046569338497838	rule_a_one_step	True	True	True	stable	True	0.3630499941344876	0.530408798512194	-0.9148233875653924	True	fast_passing	0.4716646804138326	0.3196919371709172	0.6770460218113885	0.0	0.0	500
