rule	source_state	target_state	predecessor_type	event_added	step_distance	edge_probability	source_L	inflow_contribution
rule_a_one_step	primary::PIK3CA+TP53	primary::MAP2K4+PIK3CA+TP53	same_stage_one_event	MAP2K4	1	0.09916874690269731	0.041225829989055086	0.004088313900038232
rule_a_one_step	primary::MAP2K4+TP53	primary::MAP2K4+PIK3CA+TP53	same_stage_one_event	PIK3CA	1	0.46132857347803236	0.0021889821233126595	0.0010098400003167435
rule_a_one_step	primary::MAP2K4+PIK3CA	primary::MAP2K4+PIK3CA+TP53	same_stage_one_event	TP53	1	0.04836357958246265	0.004651587012039402	0.00022496739864151727
rule_a_one_step	metastatic::GATA3	metastatic::AKT1+GATA3	same_stage_one_event	AKT1	1	0.08927836810993012	0.015322874863188618	0.0013680012625381485
rule_a_one_step	metastatic::AKT1	metastatic::AKT1+GATA3	same_stage_one_event	GATA3	1	0.12571850155468808	0.0038307187157971545	0.0004815922168275173
rule_a_one_step	metastatic::PIK3CA	metastatic::BRCA2+PIK3CA	same_stage_one_event	BRCA2	1	0.0263440469783095	0.027727106895293688	0.0007304442066222262
rule_a_one_step	metastatic::BRCA2	metastatic::BRCA2+PIK3CA	same_stage_one_event	PIK3CA	1	0.2827534710884073	0.002462604888726742	0.0006963100802067673
rule_a_one_step	metastatic::PIK3CA+TP53	metastatic::ESR1+PIK3CA+TP53	same_stage_one_event	ESR1	1	0.025939597172332417	0.024078803356439256	0.0006245944594578401
rule_a_one_step	metastatic::ESR1+TP53	metastatic::ESR1+PIK3CA+TP53	same_stage_one_event	PIK3CA	1	0.4614894940008687	0.002553812477198103	0.0011785576278752576
rule_a_one_step	metastatic::ESR1+PIK3CA	metastatic::ESR1+PIK3CA+TP53	same_stage_one_event	TP53	1	0.023458855267817567	0.005381247719810288	0.00012623791141930284
rule_a_one_step	metastatic::WT	metastatic::RB1	same_stage_one_event	RB1	1	0.011819524089133388	0.05435972272893105	0.0006425060522732123
rule_a_one_step	primary::PIK3CA+TP53	primary::ATM+PIK3CA+TP53	same_stage_one_event	ATM	1	0.06774437658643234	0.041225829989055086	0.0027928181518667838
rule_a_one_step	primary::ATM+TP53	primary::ATM+PIK3CA+TP53	same_stage_one_event	PIK3CA	1	0.4145521272325841	0.0022801897117840204	0.0009452574955139185
rule_a_one_step	primary::ATM+PIK3CA	primary::ATM+PIK3CA+TP53	same_stage_one_event	TP53	1	0.03979374040192536	0.0018241517694272164	7.258982196629946e-05
rule_a_one_step	primary::PIK3CA+TP53	primary::BRCA2+PIK3CA+TP53	same_stage_one_event	BRCA2	1	0.05652358529729506	0.041225829989055086	0.00233023171783814
