state	N_v	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
primary::ATM+KRAS+SETD2	7	0.5461818510901295	0.1684980711732226	1.0051246819451398	0.0	0.0	500
primary::ATM+KRAS+PIK3CA	6	0.4731979006103586	0.11018995496809149	0.9354408086518169	0.0	0.0	500
primary::MET+PIK3CA+TP53	12	0.9471599132177626	0.43366603684917227	1.6940184123081743	0.0	0.0	500
primary::ARID1A+EGFR+PIK3CA+TP53	5	0.37799894992046457	0.08661962623780387	0.7814468124311704	0.0	0.0	500
metastatic::CDKN2A+STK11+TP53	9	0.6976095890136593	0.29503271096646194	1.2979414248095893	0.0	0.0	500
metastatic::CDKN2A+KEAP1+TP53	15	1.1695849101023752	0.6067535231894405	1.9011585317586128	0.0	0.0	500
primary::ATM+NF1+TP53	4	0.31467817848863167	0.07148403778875048	0.6714003716119809	0.0	0.0	500
metastatic::EGFR+NF1+RBM10+TP53	6	0.47844240836139046	0.15470579698478862	0.924312325452706	0.0	0.0	500
primary::ATM+EGFR+PIK3CA+TP53	2	0.15663716985672055	0.0	0.41688253183120677	0.0	0.0	500
metastatic::ATM+NF1+TP53	7	0.5561231682623906	0.2236200101750931	1.0272263378737594	0.0	0.0	500
metastatic::CDKN2A+EGFR+RBM10+TP53	5	0.38844502557425153	0.08003635048314461	0.8568310630230718	0.0	0.0	500
metastatic::KEAP1+STK11	28	2.3391347847389192	1.3721140612988576	3.790815065419671	0.0	0.052	500
primary::KRAS+SETD2+STK11	6	0.47780712948867243	0.16126723362892328	0.9219960079738905	0.0	0.0	500
unknown::EGFR+STK11+TP53	1	0.08022826762350585	0.0	0.2882333990983542	0.0	0.0	500
metastatic::CDKN2A	26	2.168226787962328	1.3215444452156209	3.1231947156860125	0.0	0.006	500
primary::CDKN2A+KRAS+STK11	12	0.991979935827485	0.5125533851669284	1.648350281727032	0.0	0.0	500
primary::KEAP1+KRAS+NF1+STK11	7	0.571136482598253	0.20783357518517073	1.0876325010539047	0.0	0.0	500
primary::KEAP1+KRAS+SMARCA4+STK11+TP53	1	0.08023555014230319	0.0	0.29369153899457	0.0	0.0	500
primary::KRAS+NF1+STK11	5	0.3960774512246981	0.08928937638426131	0.8791952555497111	0.0	0.0	500
primary::KRAS+NF1+STK11+TP53	2	0.15975477862046972	0.0	0.4254813312356111	0.0	0.0	500
primary::CDKN2A+KRAS+PIK3CA+TP53	3	0.2514864340365602	0.0	0.5969454161728912	0.0	0.0	500
primary::ARID1A+ATM+KRAS	10	0.8430324593251883	0.32435134459173576	1.4691345422399855	0.0	0.0	500
metastatic::KRAS+SMARCA4	11	0.9265124485540719	0.4041445358100187	1.6167100440005322	0.0	0.0	500
primary::ARID1A+KRAS+RBM10	15	1.2565802743827847	0.6481411901014329	2.1323943651691537	0.0	0.0	500
primary::EGFR+KEAP1	2	0.17081142073067834	0.0	0.44580466006179054	0.0	0.0	500
metastatic::ARID1A+EGFR+RBM10+TP53	5	0.40611725470071613	0.08249678186998279	0.8654247610504957	0.0	0.0	500
metastatic::ATM+KRAS+RBM10+STK11	4	0.33132288768242324	0.08033317569169246	0.7464893165344021	0.0	0.0	500
primary::ARID1A+KRAS+RBM10+TP53	5	0.40411771724095813	0.09302388384148215	0.9187866563088513	0.0	0.0	500
primary::KRAS+PIK3CA+STK11+TP53	3	0.2399589205614641	0.0	0.6348192130458128	0.0	0.0	500
primary::ATM+KRAS+NF1	7	0.6021910243949584	0.18768449866298967	1.1765840172306115	0.0	0.0	500
primary::EGFR+NF1+PIK3CA+TP53	2	0.17441293863949164	0.0	0.4731765879182055	0.0	0.0	500
primary::NF1+RBM10+TP53	11	0.9503742029714546	0.4340397194346773	1.640065335942824	0.0	0.0	500
primary::KEAP1+SMARCA4+TP53	9	0.7893616297768646	0.3196969416074903	1.4676120829470416	0.0	0.0	500
unknown::ATM+KRAS	11	1.0005109983978366	0.4246830208954648	1.776971099680766	0.0	0.0	500
primary::EGFR+MET+PIK3CA+TP53	2	0.1738252765392268	0.0	0.5111004247662935	0.0	0.0	500
metastatic::EGFR+RBM10+SMARCA4+TP53	2	0.17541132864034456	0.0	0.5067657720420949	0.0	0.0	500
primary::MET+PIK3CA	3	0.25979714595077363	0.0	0.6292165948366425	0.0	0.0	500
metastatic::EGFR+PIK3CA+SMARCA4+TP53	4	0.35271857853780997	0.08014147135528885	0.8071239578951478	0.0	0.0	500
primary::ATM+KRAS+SMARCA4+STK11	6	0.5417982082202206	0.17728168363640248	1.0652178537420367	0.0	0.0	500
primary::EGFR+NF1+RBM10	3	0.26686080512602967	0.0	0.6197710802591061	0.0	0.0	500
metastatic::NF1+SMARCA4+TP53	8	0.718071987829972	0.25683064045494663	1.2773983640022233	0.0	0.0	500
metastatic::KEAP1+KRAS+SMARCA4+TP53	1	0.08806035453463071	0.0	0.3231506682220701	0.0	0.0	500
primary::ARID1A+KEAP1+KRAS+STK11	6	0.5419901380305687	0.15935336658175034	1.111373334042457	0.0	0.0	500
primary::EGFR+RBM10+SETD2	4	0.367123052613322	0.08629964814482842	0.7259451862207555	0.0	0.0	500
primary::BRAF+MET	5	0.46406180984217393	0.09441096566735897	0.9447414524595964	0.0	0.0	500
metastatic::EGFR+STK11	6	0.5448992297565107	0.17501994772726254	1.0410255885215758	0.0	0.0	500
metastatic::MET+NF1+TP53	4	0.3593441233163798	0.07721726998733953	0.8342672768282918	0.0	0.0	500
primary::ARID1A+KRAS+STK11+TP53	3	0.2640022537266612	0.0	0.6371673949866957	0.0	0.0	500
primary::BRAF+KEAP1+KRAS+STK11	4	0.3592047172727345	0.03613717075236654	0.8219141419982241	0.0	0.0	500
primary::CDKN2A+KRAS+RBM10	1	0.09061629719447209	0.0	0.28693089978685804	0.0	0.0	500
unknown::BRAF+EGFR+TP53	3	0.2740109662797001	0.0	0.6907766164398493	0.0	0.0	500
metastatic::MET+STK11+TP53	5	0.4951395002437115	0.09465630833452116	0.978876171627915	0.0	0.0	500
primary::EGFR+PIK3CA+SMARCA4+TP53	1	0.09291261756518843	0.0	0.336702734784741	0.0	0.0	500
metastatic::CDKN2A+MET+TP53	3	0.28489752937099366	0.0	0.6384033757802762	0.0	0.0	500
metastatic::ATM+STK11+TP53	5	0.45625346750972406	0.10983693185279034	1.0003721648603205	0.0	0.0	500
primary::BRAF+KEAP1+STK11+TP53	4	0.37431945914240894	0.08508754266007862	0.8948987905193676	0.0	0.0	500
primary::ATM+CDKN2A+KRAS+TP53	3	0.2770695644650788	0.0	0.6748694689229895	0.0	0.0	500
metastatic::KEAP1+NF1+STK11+TP53	6	0.5648203790175632	0.15605205946681108	1.2765408365187094	0.0	0.0	500
unknown::KRAS+STK11	8	0.7702891577013737	0.29772558848686986	1.4055502740290744	0.0	0.0	500
metastatic::KRAS+SMARCA4+STK11	12	1.162399506139825	0.5441280091187634	1.9909213348458408	0.0	0.0	500
primary::EGFR+PIK3CA+SETD2+TP53	3	0.27874371363708883	0.0	0.728853166809809	0.0	0.0	500
metastatic::EGFR+MET+PIK3CA+TP53	3	0.29376297367386417	0.0	0.7384014291455968	0.0	0.0	500
primary::CDKN2A+KEAP1+TP53	11	1.0902777904807932	0.4699908541729732	1.994453425301771	0.0	0.0	500
metastatic::ARID1A+KRAS+STK11+TP53	2	0.19100913210685766	0.0	0.5132825527937575	0.0	0.0	500
primary::CDKN2A+KRAS+NF1+TP53	1	0.09898424477862228	0.0	0.3357069656652612	0.0	0.0	500
primary::ARID1A+CDKN2A+KRAS+TP53	6	0.5414223965800022	0.17608861049456317	1.1834601242040077	0.0	0.0	500
metastatic::KRAS+SMARCA4+STK11+TP53	13	1.3046306665670706	0.5863966180065855	2.234078619140779	0.0	0.0	500
primary::BRAF+PIK3CA+TP53	3	0.2960672408931526	0.0	0.7310410728630999	0.0	0.0	500
