repeat	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	mask	D_true	log2_D_true	truth_level	pilot_count	log2_occupancy_reference
35	s1::E11+E3+E4+E7	s1	E11+E3+E4+E7	4	8	0.0016	0.0030592484921121974	4	0.0030592484921121974	0.0	s1::E11+E4+E7	0.3114706265295737	0.001432764882036039	rule_a_one_step	True	True	True	stable	True	0.5230042618644253	0.35956197994257777	-1.4756876164381831	False	fast_passing	1100	0.5	-1.0	D=0.5	64	0.0
35	s1::E11+E3+E7	s1	E11+E3+E7	3	14	0.0028	0.0028848566906930382	3	0.0028848566906930382	0.0	s1::E11+E3	0.19534035922021886	0.001523654801917707	rule_a_one_step	True	True	True	stable	True	0.9705854741632804	0.6672711108501825	-0.5836550504031078	True	fast_passing	1092	2.0	1.0	D=2	51	0.8073549220576041
35	s1::E10+E6	s1	E10+E6	2	31	0.0062	0.002830429619114854	2	0.002830429619114854	0.0	s1::E6	0.23491577634558825	0.0025840735398014705	rule_a_one_step	True	True	True	stable	True	2.190480185742408	1.5059406778117104	0.5906649403202648	True	relative_bottleneck	544	4.0	2.0	D=4	82	1.9541963103868751
35	s1::E11+E3+E6	s1	E11+E3+E6	3	29	0.0058	0.002227174392891745	3	0.002227174392891745	0.0	s1::E11+E3	0.22903928827948397	0.0017865064485799748	rule_a_one_step	True	True	True	stable	True	2.604196607103196	1.7903679883444186	0.8402561463701804	True	relative_bottleneck	1060	4.0	2.0	D=4	63	1.8579809951275719
35	s1::E4+E7	s1	E4+E7	2	24	0.0048	0.0021822233406793793	2	0.0021822233406793793	0.0	s1::E7	0.27657088211048614	0.0018806819983513056	rule_a_one_step	True	True	True	stable	True	2.1995915396570047	1.5122046735233536	0.5966534183244604	True	relative_bottleneck	72	1.0	0.0	D=1	93	1.584962500721156
35	s1::E11+E4+E7	s1	E11+E4+E7	3	23	0.0046	0.001801862100831378	3	0.001801862100831378	0.0	s1::E4+E7	0.2661270106894724	0.0012774096513094675	rule_a_one_step	True	True	True	stable	True	2.552914562842877	1.7551119212064359	0.8115630322512482	True	relative_bottleneck	1096	2.0	1.0	D=2	81	1.5235619560570128
35	s1::E14+E4	s1	E14+E4	2	11	0.0022	0.0015176045332427933	2	0.0015176045332427933	0.0	s1::E14	0.23390430859547584	0.0013566449898537599	rule_a_one_step	True	True	True	stable	True	1.4496530224836783	0.9966268900674676	-0.004874594873918454	True	fast_passing	8200	1.0	0.0	D=1	64	0.45943161863729726
35	s1::E10+E4	s1	E10+E4	2	25	0.005	0.001458361523249838	2	0.001458361523249838	0.0	s1::E10	0.2682493457464191	0.0011802971212842442	rule_a_one_step	True	True	True	stable	True	3.42850515243258	2.3570746755626777	1.2369974659946763	True	relative_bottleneck	520	2.0	1.0	D=2	119	1.6438561897747246
35	s1::E3+E7	s1	E3+E7	2	29	0.0058	0.001192245591910057	2	0.001192245591910057	0.0	s1::E3	0.1625527354773287	0.000747742583195712	rule_a_one_step	True	True	True	stable	True	4.864769502601593	3.3444969417345347	1.7417892260403571	True	relative_bottleneck	68	4.0	2.0	D=4	67	1.8579809951275719
36	s1::E11	s1	E11	1	176	0.0352	0.015109658380541516	1	0.015109658380541516	0.0	s1::WT	0.11916134369512238	0.015109658380541516	rule_a_one_step	True	True	True	stable	True	2.3296357277674486	1.5250668937562941	0.6088725247567695	True	relative_bottleneck	1024	4.0	2.0	D=4	414	4.652076696579694
36	s1::E7	s1	E7	1	41	0.0082	0.010892528583188245	1	0.010892528583188245	0.0	s1::WT	0.08590322226489153	0.010892528583188245	rule_a_one_step	True	True	True	stable	True	0.7528095920632462	0.4928173844835724	-1.0208749458637472	True	fast_passing	64	1.0	0.0	D=1	239	2.5501970825604796
36	s1::E3	s1	E3	1	28	0.0056	0.010844399918606482	1	0.010844399918606482	0.0	s1::WT	0.08552365866408898	0.010844399918606482	rule_a_one_step	True	True	True	stable	True	0.5163955628264225	0.33805189693924537	-1.5646833521978118	True	fast_passing	4	0.5	-1.0	D=0.5	263	2.0
36	s1::E4	s1	E4	1	12	0.0024	0.0103248769495281	1	0.0103248769495281	0.0	s1::WT	0.08142647436536357	0.0103248769495281	rule_a_one_step	True	True	True	stable	True	0.2324482908125354	0.1521693664820976	-2.716250138624999	True	fast_passing	8	0.25	-2.0	D=0.25	278	0.777607578663552
36	s1::E10	s1	E10	1	30	0.006	0.010044474906800835	1	0.010044474906800835	0.0	s1::WT	0.07921510178865013	0.010044474906800835	rule_a_one_step	True	True	True	stable	True	0.5973433210869215	0.39104333451699086	-1.3545996023712137	True	fast_passing	512	0.5	-1.0	D=0.5	309	2.0995356735509145
36	s1::E11+E3	s1	E11+E3	2	50	0.01	0.009739887657154653	2	0.009739887657154653	0.0	s1::E11	0.2621165515068501	0.009226502613041124	rule_a_one_step	True	True	True	stable	True	1.026705887272485	0.6721201686773972	-0.5732088987049546	True	fast_passing	1028	4.0	2.0	D=4	119	2.8365012677171206
36	s1::E2	s1	E2	1	64	0.0128	0.009446053852948834	1	0.009446053852948834	0.0	s1::WT	0.07449569284659964	0.009446053852948834	rule_a_one_step	True	True	True	stable	True	1.35506320394829	0.8870751794613448	-0.1728717170353158	True	fast_passing	2	2.0	1.0	D=2	282	3.1926450779423963
36	s1::E15	s1	E15	1	45	0.009	0.008676622699131826	1	0.008676622699131826	0.0	s1::WT	0.0684276238101879	0.008676622699131826	rule_a_one_step	True	True	True	stable	True	1.0372699506529495	0.6790358006506968	-0.5584404555283323	True	fast_passing	16384	1.0	0.0	D=1	290	2.6844981742720706
36	s1::E13	s1	E13	1	16	0.0032	0.007643213186953372	1	0.007643213186953372	0.0	s1::WT	0.0602777065217143	0.007643213186953372	rule_a_one_step	True	True	True	stable	True	0.41867208480375595	0.27407844422356537	-1.867339227630824	True	fast_passing	4096	0.25	-2.0	D=0.25	236	1.192645077942396
36	s1::E11+E7	s1	E11+E7	2	5	0.001	0.00486648178248387	2	0.00486648178248387	0.0	s1::E11	0.09103279043999091	0.00320435422348768	rule_a_one_step	True	True	True	stable	True	0.2054872584530891	0.13451966383425595	-2.894111016212473	False	fast_passing	1088	0.5	-1.0	D=0.5	83	-0.4854268271702417
36	s1::E11+E15	s1	E11+E15	2	13	0.0026	0.003736955373585687	2	0.003736955373585687	0.0	s1::E11	0.07251366566216937	0.002552481031308362	rule_a_one_step	True	True	True	stable	True	0.6957535585471796	0.45546636570958116	-1.1345835739348888	True	fast_passing	17408	2.0	1.0	D=2	67	0.8930847960834879
36	s1::E11+E3+E7	s1	E11+E3+E7	3	10	0.002	0.003232191957863878	3	0.003232191957863878	0.0	s1::E11+E3	0.19534035922021886	0.0019534035922021886	rule_a_one_step	True	True	True	stable	True	0.618775130145118	0.4050734002815148	-1.3037447433656137	True	fast_passing	1092	2.0	1.0	D=2	51	0.5145731728297582
36	s1::E11+E8	s1	E11+E8	2	12	0.0024	0.003097021071715181	2	0.003097021071715181	0.0	s1::E11	0.052619080671803604	0.0018521916396474869	rule_a_one_step	True	True	True	stable	True	0.7749382208419726	0.507303614563414	-0.9790786551079714	True	fast_passing	1152	1.0	0.0	D=1	61	0.777607578663552
36	s1::E11+E3+E6	s1	E11+E3+E6	3	30	0.006	0.002927647698514719	3	0.002927647698514719	0.0	s1::E11+E3	0.22903928827948397	0.00229039288279484	rule_a_one_step	True	True	True	stable	True	2.04942691738304	1.341631700450075	0.4239886828206543	True	relative_bottleneck	1060	4.0	2.0	D=4	63	2.0995356735509145
36	s1::E10+E6	s1	E10+E6	2	28	0.0056	0.0026850978716104965	2	0.0026850978716104965	0.0	s1::E6	0.23491577634558825	0.0023491577634558824	rule_a_one_step	True	True	True	stable	True	2.085585057112122	1.365302174414467	0.4492202898140124	True	relative_bottleneck	544	4.0	2.0	D=4	82	2.0
36	s1::E4+E7	s1	E4+E7	2	13	0.0026	0.0024807339455375677	2	0.0024807339455375677	0.0	s1::E7	0.27657088211048614	0.0022678812333059863	rule_a_one_step	True	True	True	stable	True	1.0480769224079411	0.6861104495534639	-0.5434872558118106	True	fast_passing	72	1.0	0.0	D=1	93	0.8930847960834879
36	s1::E10+E4	s1	E10+E4	2	48	0.0096	0.0018057768288071692	2	0.0018057768288071692	0.0	s1::E10	0.2682493457464191	0.0016094960744785147	rule_a_one_step	True	True	True	stable	True	5.316271557778898	3.4802306877206903	1.7991829385453075	True	relative_bottleneck	520	2.0	1.0	D=2	119	2.777607578663552
36	s1::E14+E4	s1	E14+E4	2	8	0.0016	0.0014702634910695482	2	0.0014702634910695482	0.0	s1::E14	0.23390430859547584	0.0013566449898537599	rule_a_one_step	True	True	True	stable	True	1.0882403110940573	0.7124029096562119	-0.48923468605870196	False	fast_passing	8200	1.0	0.0	D=1	64	0.1926450779423961
36	s1::E3+E7	s1	E3+E7	2	28	0.0056	0.0014463136527109273	2	0.0014463136527109273	0.0	s1::E3	0.1625527354773287	0.0009102953186730407	rule_a_one_step	True	True	True	stable	True	3.871912558960924	2.5346991329195343	1.3418145104612718	True	relative_bottleneck	68	4.0	2.0	D=4	67	2.0
36	s1::E11+E4+E7	s1	E11+E4+E7	3	18	0.0036	0.0010756127205427193	3	0.0010756127205427193	0.0	s1::E4+E7	0.2661270106894724	0.0006919302277926283	rule_a_one_step	True	True	True	stable	True	3.346929548059479	2.1910255704962953	1.1316063214860228	True	relative_bottleneck	1096	2.0	1.0	D=2	81	1.3625700793847082
37	s1::E11	s1	E11	1	161	0.0322	0.015181155186758593	1	0.015181155186758593	0.0	s1::WT	0.11916134369512238	0.015181155186758593	rule_a_one_step	True	True	True	stable	True	2.1210507106840355	1.3632710429645416	0.44707242455404045	True	relative_bottleneck	1024	4.0	2.0	D=4	414	4.523561956057013
37	s1::E7	s1	E7	1	40	0.008	0.010944070516547182	1	0.010944070516547182	0.0	s1::WT	0.08590322226489153	0.010944070516547182	rule_a_one_step	True	True	True	stable	True	0.7309894419241173	0.4698316423404031	-1.0897842152743429	True	fast_passing	64	1.0	0.0	D=1	239	2.5145731728297585
37	s1::E3	s1	E3	1	23	0.0046	0.010895714113804937	1	0.010895714113804937	0.0	s1::WT	0.08552365866408898	0.010895714113804937	rule_a_one_step	True	True	True	stable	True	0.42218435171216423	0.27135216455826106	-1.8817616778782749	True	fast_passing	4	0.5	-1.0	D=0.5	263	1.7162070339994087
37	s1::E4	s1	E4	1	11	0.0022	0.01037373283414732	1	0.01037373283414732	0.0	s1::WT	0.08142647436536357	0.01037373283414732	rule_a_one_step	True	True	True	stable	True	0.2120740947314706	0.13630719475683536	-2.875066380388698	True	fast_passing	8	0.25	-2.0	D=0.25	278	0.6520766965796934
37	s1::E10	s1	E10	1	26	0.0052	0.010092003967874028	1	0.010092003967874028	0.0	s1::WT	0.07921510178865013	0.010092003967874028	rule_a_one_step	True	True	True	stable	True	0.5152594089378035	0.3311746523935759	-1.5943358395184621	True	fast_passing	512	0.5	-1.0	D=0.5	309	1.893084796083488
37	s1::E2	s1	E2	1	56	0.0112	0.009490751268656795	1	0.009490751268656795	0.0	s1::WT	0.07449569284659964	0.009490751268656795	rule_a_one_step	True	True	True	stable	True	1.1800962517907199	0.7584877814913008	-0.39880215465749036	True	fast_passing	2	2.0	1.0	D=2	282	3.0
37	s1::E11+E3	s1	E11+E3	2	48	0.0096	0.008861862101899544	2	0.008861862101899544	0.0	s1::E11	0.2621165515068501	0.008440152958520573	rule_a_one_step	True	True	True	stable	True	1.0832937692473166	0.6962695513123802	-0.5222821608578334	True	fast_passing	1028	4.0	2.0	D=4	119	2.777607578663552
37	s1::E15	s1	E15	1	50	0.01	0.008717679273417938	1	0.008717679273417938	0.0	s1::WT	0.0684276238101879	0.008717679273417938	rule_a_one_step	True	True	True	stable	True	1.1470942764945524	0.7372762955728963	-0.43972272176299726	True	fast_passing	16384	1.0	0.0	D=1	290	2.8365012677171206
37	s1::E13	s1	E13	1	7	0.0014	0.007679379810866402	1	0.007679379810866402	0.0	s1::WT	0.0602777065217143	0.007679379810866402	rule_a_one_step	True	True	True	stable	True	0.18230638857537415	0.11717448302407527	-3.093269665252829	False	fast_passing	4096	0.25	-2.0	D=0.25	236	0.0
37	s1::E11+E7	s1	E11+E7	2	5	0.001	0.004552843714603015	2	0.004552843714603015	0.0	s1::E11	0.09103279043999091	0.0029312558521677073	rule_a_one_step	True	True	True	stable	True	0.21964294460029626	0.1411719506076695	-2.8244746262436107	False	fast_passing	1088	0.5	-1.0	D=0.5	83	-0.4854268271702417
37	s1::E11+E15	s1	E11+E15	2	17	0.0034	0.0036510226368522154	2	0.0036510226368522154	0.0	s1::E11	0.07251366566216937	0.0023349400343218537	rule_a_one_step	True	True	True	stable	True	0.9312459377135266	0.5985432664897423	-0.7404725568346003	True	fast_passing	17408	2.0	1.0	D=2	67	1.2801079191927351
37	s1::E11+E3+E7	s1	E11+E3+E7	3	13	0.0026	0.003003321770681272	3	0.003003321770681272	0.0	s1::E11+E3	0.19534035922021886	0.001875267448514101	rule_a_one_step	True	True	True	stable	True	0.8657081051107318	0.5564198844527171	-0.8457541173351565	True	fast_passing	1092	2.0	1.0	D=2	51	0.8930847960834879
37	s1::E11+E3+E4+E7	s1	E11+E3+E4+E7	4	9	0.0018	0.002988225481535091	4	0.002988225481535091	0.0	s1::E11+E4+E7	0.3114706265295737	0.0015573531326478684	rule_a_one_step	True	True	True	stable	True	0.6023641825291416	0.3871598369735136	-1.3689987962120154	False	fast_passing	1100	0.5	-1.0	D=0.5	64	0.3625700793847081
37	s1::E11+E8	s1	E11+E8	2	12	0.0024	0.0028502474416949343	2	0.0028502474416949343	0.0	s1::E11	0.052619080671803604	0.001694334397632076	rule_a_one_step	True	True	True	stable	True	0.8420321562435219	0.5412025512023643	-0.8857594547630008	True	fast_passing	1152	1.0	0.0	D=1	61	0.777607578663552
37	s1::E11+E3+E6	s1	E11+E3+E6	3	22	0.0044	0.002788537781707373	3	0.002788537781707373	0.0	s1::E11+E3	0.22903928827948397	0.002198777167483046	rule_a_one_step	True	True	True	stable	True	1.5778878906665088	1.0141619243494322	0.020288016054936017	True	relative_bottleneck	1060	4.0	2.0	D=4	63	1.6520766965796934
37	s1::E4+E7	s1	E4+E7	2	21	0.0042	0.002407682043096172	2	0.002407682043096172	0.0	s1::E7	0.27657088211048614	0.002212567056883889	rule_a_one_step	True	True	True	stable	True	1.744416381846903	1.1211954189807758	0.16503775488152947	True	relative_bottleneck	72	1.0	0.0	D=1	93	1.584962500721156
37	s1::E10+E6	s1	E10+E6	2	34	0.0068	0.002170474304498705	2	0.002170474304498705	0.0	s1::E6	0.23491577634558825	0.001879326210764706	rule_a_one_step	True	True	True	stable	True	3.1329557704381945	2.013656655738157	1.0098177134880701	True	relative_bottleneck	544	4.0	2.0	D=4	82	2.2801079191927354
37	s1::E10+E4+E7	s1	E10+E4+E7	3	7	0.0014	0.0020404947976224936	3	0.0020404947976224936	0.0	s1::E10+E7	0.6118946670683683	0.0008566525338957156	rule_a_one_step	True	True	True	stable	True	0.6861080954213254	0.4409848826904267	-1.1811988949807004	False	fast_passing	584	0.5	-1.0	D=0.5	60	0.0
37	s1::E10+E4	s1	E10+E4	2	44	0.0088	0.0015748206226826461	2	0.0015748206226826461	0.0	s1::E10	0.2682493457464191	0.0013948965978813795	rule_a_one_step	True	True	True	stable	True	5.587937996024971	3.5915567796139114	1.8446093235461154	True	relative_bottleneck	520	2.0	1.0	D=2	119	2.652076696579693
37	s1::E11+E4+E7	s1	E11+E4+E7	3	25	0.005	0.0015014159376458753	3	0.0015014159376458753	0.0	s1::E4+E7	0.2661270106894724	0.0011177334448957842	rule_a_one_step	True	True	True	stable	True	3.330189770403991	2.140425619576238	1.0978977023262475	True	relative_bottleneck	1096	2.0	1.0	D=2	81	1.8365012677171206
37	s1::E3+E6	s1	E3+E6	2	6	0.0012	0.0014878593991936111	2	0.0014878593991936111	0.0	s1::E3	0.19059534338030937	0.000876738579549423	rule_a_one_step	True	True	True	stable	True	0.8065278210050272	0.5183827138988347	-0.947910484281002	False	fast_passing	36	0.25	-2.0	D=0.25	61	-0.22239242133644802
37	s1::E14+E4	s1	E14+E4	2	11	0.0022	0.001414014420915804	2	0.001414014420915804	0.0	s1::E14	0.23390430859547584	0.0013098641281346648	rule_a_one_step	True	True	True	stable	True	1.555854003963615	1.0	0.0	True	neutral	8200	1.0	0.0	D=1	64	0.6520766965796934
37	s1::E3+E7	s1	E3+E7	2	24	0.0048	0.0012706872993302355	2	0.0012706872993302355	0.0	s1::E3	0.1625527354773287	0.000747742583195712	rule_a_one_step	True	True	True	stable	True	3.7774832555204894	2.4279162735688335	1.279718671268325	True	relative_bottleneck	68	4.0	2.0	D=4	67	1.777607578663552
38	s1::E11	s1	E11	1	169	0.0338	0.014680677543239078	1	0.014680677543239078	0.0	s1::WT	0.11916134369512238	0.014680677543239078	rule_a_one_step	True	True	True	stable	True	2.302346053044645	1.4233013528925045	0.5092411532873302	True	relative_bottleneck	1024	4.0	2.0	D=4	414	4.59352451422458
38	s1::E7	s1	E7	1	37	0.0074	0.010583276983034637	1	0.010583276983034637	0.0	s1::WT	0.08590322226489153	0.010583276983034637	rule_a_one_step	True	True	True	stable	True	0.6992163212928512	0.43225280350214024	-1.2100527739682874	True	fast_passing	64	1.0	0.0	D=1	239	2.4020984435713455
38	s1::E3	s1	E3	1	25	0.005	0.010536514747415763	1	0.010536514747415763	0.0	s1::WT	0.08552365866408898	0.010536514747415763	rule_a_one_step	True	True	True	stable	True	0.47454021746154573	0.29335891215039	-1.7692612735961148	True	fast_passing	4	0.5	-1.0	D=0.5	263	1.8365012677171206
38	s1::E4	s1	E4	1	17	0.0034	0.010031741641812792	1	0.010031741641812792	0.0	s1::WT	0.08142647436536357	0.010031741641812792	rule_a_one_step	True	True	True	stable	True	0.33892419891374675	0.20952161826586627	-2.2548289872114347	True	fast_passing	8	0.25	-2.0	D=0.25	278	1.2801079191927351
38	s1::E10	s1	E10	1	22	0.0044	0.009759300540361697	1	0.009759300540361697	0.0	s1::WT	0.07921510178865013	0.009759300540361697	rule_a_one_step	True	True	True	stable	True	0.45085198281905525	0.2787149378574265	-1.843137768458168	True	fast_passing	512	0.5	-1.0	D=0.5	309	1.6520766965796934
38	s1::E11+E3	s1	E11+E3	2	43	0.0086	0.009317918944604327	2	0.009317918944604327	0.0	s1::E11	0.2621165515068501	0.008859539440931532	rule_a_one_step	True	True	True	stable	True	0.9229528664291503	0.5705658633320799	-0.8095346611025999	True	fast_passing	1028	4.0	2.0	D=4	119	2.6189098326444937
38	s1::E2	s1	E2	1	69	0.0138	0.009177869358701076	1	0.009177869358701076	0.0	s1::WT	0.07449569284659964	0.009177869358701076	rule_a_one_step	True	True	True	stable	True	1.503616957176809	0.9295301401593273	-0.10542644937314548	True	fast_passing	2	2.0	1.0	D=2	282	3.301169534720565
38	s1::E15	s1	E15	1	56	0.0112	0.008430283253415148	1	0.008430283253415148	0.0	s1::WT	0.0684276238101879	0.008430283253415148	rule_a_one_step	True	True	True	stable	True	1.3285437347712228	0.8213005566978835	-0.28401781891679745	True	fast_passing	16384	1.0	0.0	D=1	290	3.0
38	s1::E13	s1	E13	1	12	0.0024	0.007426213443475202	1	0.007426213443475202	0.0	s1::WT	0.0602777065217143	0.007426213443475202	rule_a_one_step	True	True	True	stable	True	0.32317950701854675	0.1997883111265336	-2.3234559160267194	True	fast_passing	4096	0.25	-2.0	D=0.25	236	0.777607578663552
38	s1::E11+E15	s1	E11+E15	2	14	0.0028	0.003924974414215329	2	0.003924974414215329	0.0	s1::E11	0.07251366566216937	0.0024509618993813244	rule_a_one_step	True	True	True	stable	True	0.713380446289199	0.44100901034740614	-1.1811199627990696	True	fast_passing	17408	2.0	1.0	D=2	67	1.0
38	s1::E11+E4	s1	E11+E4	2	5	0.001	0.003334844260398044	2	0.003334844260398044	0.0	s1::E11	0.08628872097850163	0.0029165587690733546	rule_a_one_step	True	True	True	stable	True	0.299864078084647	0.18537480386901053	-2.431482928612611	False	fast_passing	1032	0.25	-2.0	D=0.25	80	-0.4854268271702417
