state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
primary::APC+NRAS+PIK3CA+SOX9+TP53	primary	APC+NRAS+PIK3CA+SOX9+TP53	5	1	7.878358150161507e-05	0.00023062849468259946	4	0.00023062849468259946	0.0	primary::APC+NRAS+SOX9+TP53	0.18198295314922736	0.00010036088174935724	rule_a_one_step	False	True	False	rare_state	False	0.34160384764439655	0.31214258780612575	-1.6797228871814056	False	fast_passing	0.22831466852243865	0.0	0.9949628911046314	0.0	0.0	500
primary::BRAF+PIK3CA+SMAD4	primary	BRAF+PIK3CA+SMAD4	3	3	0.0002363507445048452	0.0002302986965634372	3	0.0002302986965634372	0.0	primary::BRAF+PIK3CA	0.06738611363651757	0.0001114873068909532	rule_a_one_step	False	True	False	rare_state	False	1.0262791192717924	0.9377687701994581	-0.0926958600049765	False	fast_passing	0.7852323109995842	0.0	2.1235455841381676	0.0	0.0	500
primary::APC+PTEN	primary	APC+PTEN	2	3	0.0002363507445048452	0.00022964512185004102	2	0.00022964512185004102	0.0	primary::PTEN	0.33201049794574145	0.000209255808994401	rule_a_one_step	False	True	False	rare_state	False	1.0291999306215747	0.940437679286699	-0.08859575216283554	False	fast_passing	0.7982348534928532	0.0	2.9083384420901464	0.002	0.0	500
primary::APC+ARID1A+KRAS+PIK3CA+SMAD4+SOX9+TP53	primary	APC+ARID1A+KRAS+PIK3CA+SMAD4+SOX9+TP53	7	1	7.878358150161507e-05	0.00022937340068017128	4	0.00022937340068017128	0.0	primary::APC+ARID1A+KRAS+SMAD4+SOX9+TP53	0.2817770633225459	0.00011099703116778772	rule_a_one_step	False	True	False	rare_state	False	0.3434730484202681	0.3138505813528411	-1.6718502136258109	False	fast_passing	0.2507013145013859	0.0	1.3532602959986224	0.0	0.0	500
primary::APC+FBXW7+PIK3CA+SOX9+TP53	primary	APC+FBXW7+PIK3CA+SOX9+TP53	5	3	0.0002363507445048452	0.0002292117951420028	4	0.0002292117951420028	0.0	primary::APC+FBXW7+PIK3CA+TP53	0.07044239055524426	8.324555726216528e-05	rule_a_one_step	False	True	False	rare_state	False	1.0311456412060906	0.9422155841351385	-0.08587090067759541	False	fast_passing	0.7994866063502968	0.0	2.137780622006704	0.0	0.0	500
metastatic::APC+FBXW7+KRAS+SMAD4	metastatic	APC+FBXW7+KRAS+SMAD4	4	2	0.00015756716300323014	0.00022736562956869437	2	0.00022736562956869437	0.0	metastatic::APC+KRAS+SMAD4	0.09095912096859371	0.00017915213300361167	rule_a_one_step	False	True	False	rare_state	False	0.6930122314842309	0.6332441300309049	-0.6591662962058894	False	fast_passing	0.4788870291559807	0.0	1.4674346039509738	0.0	0.0	500
primary::RNF43+SMAD4+TP53	primary	RNF43+SMAD4+TP53	3	11	0.0008666193965177657	0.0002249838282924972	2	0.0002249838282924972	0.0	primary::RNF43+TP53	0.07181142486222652	0.0001131512248676066	rule_a_one_step	True	True	True	stable	True	3.8519185989633518	3.519713983873476	1.815458198518123	True	relative_bottleneck	3.0356575515256328	1.2083179323933304	5.468271735002054	0.004	0.266	500
primary::APC+ARID1A+BRAF+PIK3CA+RNF43+TCF7L2+TGFBR2	primary	APC+ARID1A+BRAF+PIK3CA+RNF43+TCF7L2+TGFBR2	7	2	0.00015756716300323014	0.0002248208707063755	4	0.0002248208707063755	0.0	primary::APC+ARID1A+BRAF+PIK3CA+RNF43+TGFBR2	0.4058917322953669	9.593281311637129e-05	rule_a_one_step	False	True	False	rare_state	False	0.7008564721206969	0.6404118524922436	-0.6429280859502047	False	fast_passing	0.4684519056021561	0.0	2.1166644041668716	0.0	0.0	500
primary::APC+FBXW7+KRAS+PIK3CA+PTEN+SMAD4+TP53	primary	APC+FBXW7+KRAS+PIK3CA+PTEN+SMAD4+TP53	7	2	0.00015756716300323014	0.0002244961562343958	5	0.0002244961562343958	0.0	primary::FBXW7+KRAS+PIK3CA+PTEN+SMAD4+TP53	0.720777251320709	0.00011357082664787034	rule_a_one_step	False	True	False	rare_state	False	0.7018702010062235	0.6413381534102341	-0.6408428587729053	False	fast_passing	0.5216398441158736	0.0	2.2263392769535972	0.0	0.0	500
primary::APC+ARID1A+KRAS+SMAD4+TCF7L2+TP53	primary	APC+ARID1A+KRAS+SMAD4+TCF7L2+TP53	6	1	7.878358150161507e-05	0.00022186045322175946	3	0.00022186045322175946	0.0	primary::APC+ARID1A+KRAS+SMAD4+TP53	0.1890892401077779	0.00010427989291376705	rule_a_one_step	False	True	False	rare_state	False	0.35510421078858584	0.3244786265164872	-1.623804644195202	False	fast_passing	0.25953262813444283	0.0	1.0958132686533315	0.0	0.0	500
primary::FBXW7+KRAS+PTEN+TP53	primary	FBXW7+KRAS+PTEN+TP53	4	3	0.0002363507445048452	0.0002212990343041087	3	0.0002212990343041087	0.0	primary::FBXW7+KRAS+TP53	0.05053879560314034	0.00011546719234941068	rule_a_one_step	False	True	False	rare_state	False	1.0680152499537672	0.9759054127634137	-0.03518676999878285	False	fast_passing	0.8348052236827277	0.0	2.157753560894317	0.0	0.0	500
primary::APC+KRAS+PIK3CA+SOX9+TGFBR2	primary	APC+KRAS+PIK3CA+SOX9+TGFBR2	5	1	7.878358150161507e-05	0.000221147739670233	3	0.000221147739670233	0.0	primary::APC+KRAS+PIK3CA+SOX9	0.05514271316281099	0.00011295285135374503	rule_a_one_step	False	True	False	rare_state	False	0.35624863841179416	0.32552435419879633	-1.619162611811498	False	fast_passing	0.2781911033304892	0.0	1.0522087570574041	0.0	0.0	500
metastatic::PIK3CA+SMAD4+TP53	metastatic	PIK3CA+SMAD4+TP53	3	2	0.00015756716300323014	0.0002207524511802328	2	0.0002207524511802328	0.0	metastatic::PIK3CA+TP53	0.052931993830383654	0.00011259464534943345	rule_a_one_step	False	True	False	rare_state	False	0.7137731039770504	0.6522145031976838	-0.6165815724475108	False	fast_passing	0.543105932523637	0.0	1.6261864303004987	0.0	0.0	500
primary::APC+CTNNB1+KRAS+PIK3CA+SMAD4	primary	APC+CTNNB1+KRAS+PIK3CA+SMAD4	5	2	0.00015756716300323014	0.00022004818239920214	4	0.00022004818239920214	0.0	primary::APC+KRAS+PIK3CA+SMAD4	0.061741967355666734	0.00015079185283429204	rule_a_one_step	False	True	False	rare_state	False	0.7160575496202959	0.6543019292606577	-0.6119715702815669	False	fast_passing	0.5112327394215916	0.0	1.6135914794798933	0.0	0.0	500
metastatic::KRAS+PIK3CA+PTEN	metastatic	KRAS+PIK3CA+PTEN	3	2	0.00015756716300323014	0.00021969242893133363	3	0.00021969242893133363	0.0	metastatic::KRAS+PIK3CA	0.04702738039512569	0.00010744457822883833	rule_a_one_step	False	True	False	rare_state	False	0.7172170795893096	0.6553614568030508	-0.6096372674662902	False	fast_passing	0.5321007635889146	0.0	1.6825177845881631	0.0	0.0	500
primary::APC+FBXW7+KRAS+PIK3CA+SMAD4+TCF7L2+TP53	primary	APC+FBXW7+KRAS+PIK3CA+SMAD4+TCF7L2+TP53	7	1	7.878358150161507e-05	0.00021963459657551446	5	0.00021963459657551446	0.0	primary::APC+FBXW7+KRAS+PIK3CA+SMAD4+TP53	0.18818847804366895	0.00010378313608332803	rule_a_one_step	False	True	False	rare_state	False	0.35870296561327414	0.32776701056603497	-1.6092574390095769	False	fast_passing	0.256138842933517	0.0	1.130261036967701	0.0	0.0	500
primary::KRAS+NRAS+TP53	primary	KRAS+NRAS+TP53	3	1	7.878358150161507e-05	0.00021929149141980148	2	0.00021929149141980148	0.0	primary::NRAS+TP53	0.07253654994820831	0.0001257231622831941	rule_a_one_step	False	True	False	rare_state	False	0.3592641950322242	0.32827983735177524	-1.607001951269137	False	fast_passing	0.2703266086547562	0.0	1.1101817484644485	0.0	0.0	500
primary::APC+ARID1A+FBXW7+KRAS+SOX9	primary	APC+ARID1A+FBXW7+KRAS+SOX9	5	1	7.878358150161507e-05	0.0002192664204711518	5	0.0002192664204711518	0.0	primary::ARID1A+FBXW7+KRAS+SOX9	0.4455605605035163	7.020571346466813e-05	rule_a_one_step	False	True	False	rare_state	False	0.35930527334291534	0.32831737290733254	-1.6068370027769032	False	fast_passing	0.26868297599124946	0.0	1.163592097018536	0.0	0.0	500
metastatic::FBXW7	metastatic	FBXW7	1	3	0.0002363507445048452	0.00021874050065209266	1	0.00021874050065209266	0.0	metastatic::WT	0.022035501387119145	0.00021874050065209266	rule_a_one_step	False	True	False	rare_state	False	1.0805074630429516	0.9873202482460126	-0.018409980198056806	False	fast_passing	0.7780861761653189	0.0	1.8992226128040652	0.0	0.0	500
metastatic::BRAF+SMAD4	metastatic	BRAF+SMAD4	2	7	0.0005514850705113054	0.0002174045364473609	2	0.0002174045364473609	0.0	metastatic::BRAF	0.06747853408633886	0.00014885361651441646	rule_a_one_step	True	True	True	stable	True	2.536676911100965	2.3179039139025135	1.2128207622850529	False	relative_bottleneck	1.9881555905205692	0.6000443010189055	3.839738893664374	0.0	0.038	500
primary::APC+KRAS+PIK3CA+PTEN+SOX9+TP53	primary	APC+KRAS+PIK3CA+PTEN+SOX9+TP53	6	2	0.00015756716300323014	0.00021723285591274753	4	0.00021723285591274753	0.0	primary::APC+KRAS+PIK3CA+SOX9+TP53	0.05391243084661349	8.919570218064156e-05	rule_a_one_step	False	True	False	rare_state	False	0.725337618086557	0.6627816481105817	-0.5933944388373569	False	fast_passing	0.5109530962084783	0.0	1.5685197178511916	0.0	0.0	500
metastatic::APC+ARID1A+KRAS+PIK3CA+SMAD4+TP53	metastatic	APC+ARID1A+KRAS+PIK3CA+SMAD4+TP53	6	1	7.878358150161507e-05	0.00021614281986949522	4	0.00021614281986949522	0.0	metastatic::APC+KRAS+PIK3CA+SMAD4+TP53	0.14370083865343836	0.00012453393407293957	rule_a_one_step	False	True	False	rare_state	False	0.3644977944892455	0.3330620706003772	-1.586137026892612	False	fast_passing	0.2671910943649331	0.0	1.2695746930184584	0.0	0.0	500
primary::CTNNB1+SMAD4+TP53	primary	CTNNB1+SMAD4+TP53	3	3	0.0002363507445048452	0.00021363403872760563	2	0.00021363403872760563	0.0	primary::CTNNB1+TP53	0.06910177653869123	0.00015243439242758642	rule_a_one_step	False	True	False	rare_state	False	1.1063346684180317	1.0109200138141392	0.01566885259331268	False	relative_bottleneck	0.8370459009397906	0.0	2.278243214035024	0.0	0.0	500
primary::APC+KRAS+RNF43	primary	APC+KRAS+RNF43	3	2	0.00015756716300323014	0.00021340175776088266	3	0.00021340175776088266	0.0	primary::APC+KRAS	0.008121388229125141	0.00013756389106294063	rule_a_one_step	False	True	False	rare_state	False	0.7383592521361768	0.6746802452070169	-0.5677241748751568	False	fast_passing	0.5470647513026933	0.0	1.5451619851844909	0.0	0.0	500
unknown::APC+KRAS+SMAD4+TP53	unknown	APC+KRAS+SMAD4+TP53	4	3	0.0002363507445048452	0.00021326227487771725	3	0.00021326227487771725	0.0	unknown::APC+KRAS+TP53	0.16708026878630863	0.00010530545578590318	rule_a_one_step	False	True	False	rare_state	False	1.1082632572127604	1.0126822735233072	0.01818160324771825	False	relative_bottleneck	0.8973135230243181	0.0	2.6374228525331085	0.0	0.0	500
primary::APC+FBXW7+KRAS+PIK3CA+SMAD4+SOX9+TCF7L2	primary	APC+FBXW7+KRAS+PIK3CA+SMAD4+SOX9+TCF7L2	7	1	7.878358150161507e-05	0.00021287303000606087	4	0.00021287303000606087	0.0	primary::APC+KRAS+PIK3CA+SMAD4+SOX9+TCF7L2	0.3536326822767832	8.358134773736309e-05	rule_a_one_step	False	True	False	rare_state	False	0.37009658353280067	0.3381779980487563	-1.564145294212505	False	fast_passing	0.27609676281479456	0.0	1.1983924763789149	0.0	0.0	500
primary::APC+ARID1A+FBXW7+PIK3CA+TP53	primary	APC+ARID1A+FBXW7+PIK3CA+TP53	5	1	7.878358150161507e-05	0.00021277590946326707	3	0.00021277590946326707	0.0	primary::APC+FBXW7+PIK3CA+TP53	0.0680771922969239	8.045047541588738e-05	rule_a_one_step	False	True	False	rare_state	False	0.3702655123415205	0.3383323577723731	-1.5634869332288974	False	fast_passing	0.26692569168038593	0.0	0.9740763669727097	0.0	0.0	500
primary::PTEN	primary	PTEN	1	8	0.0006302686520129206	0.00021228918599176236	1	0.00021228918599176236	0.0	primary::WT	0.016430406328008778	0.00021228918599176236	rule_a_one_step	True	True	True	stable	True	2.968915473011715	2.7128645216204608	1.4398170023316703	False	relative_bottleneck	2.3779964550693764	0.8204145856869103	4.0317370012036005	0.0	0.08	500
metastatic::BRAF+PTEN+SMAD4+TP53	metastatic	BRAF+PTEN+SMAD4+TP53	4	3	0.0002363507445048452	0.00021154980792245962	2	0.00021154980792245962	0.0	metastatic::BRAF+SMAD4+TP53	0.10392827656075435	0.00014738115324143845	rule_a_one_step	False	True	False	rare_state	False	1.1172344976755615	1.0208797989118528	0.02981300948460598	False	relative_bottleneck	0.8212740162243747	0.0	2.1772004628692785	0.0	0.002	500
metastatic::KRAS+SOX9	metastatic	KRAS+SOX9	2	1	7.878358150161507e-05	0.00021134821589050392	2	0.00021134821589050392	0.0	metastatic::KRAS	0.031238640007163823	0.00015997097616526028	rule_a_one_step	False	True	False	rare_state	False	0.37276671959069124	0.3406178510675432	-1.5537740492667964	False	fast_passing	0.28146118313510465	0.0	1.0541619359845185	0.0	0.0	500
primary::CTNNB1+FBXW7+KRAS+PIK3CA+TP53	primary	CTNNB1+FBXW7+KRAS+PIK3CA+TP53	5	2	0.00015756716300323014	0.00021096747614850067	4	0.00021096747614850067	0.0	primary::CTNNB1+KRAS+PIK3CA+TP53	0.1287624828894688	0.00012173243478087335	rule_a_one_step	False	True	False	rare_state	False	0.7468789271832554	0.6824651499579456	-0.5511727181098846	False	fast_passing	0.5436947478217387	0.0	1.696271565187778	0.0	0.0	500
metastatic::NRAS+SMAD4+TP53	metastatic	NRAS+SMAD4+TP53	3	4	0.0003151343260064603	0.0002102813403804122	2	0.0002102813403804122	0.0	metastatic::NRAS+TP53	0.10637101132656655	0.00015084520632460395	rule_a_one_step	False	True	False	rare_state	False	1.4986318992342855	1.3693839879776666	0.45352704840272023	False	relative_bottleneck	1.074986006386366	0.26999482445684725	2.723028975326611	0.0	0.0	500
primary::BRAF+KRAS+RNF43+TP53	primary	BRAF+KRAS+RNF43+TP53	4	1	7.878358150161507e-05	0.00020987407247678903	3	0.00020987407247678903	0.0	primary::BRAF+RNF43+TP53	0.029247486317763454	8.986464715928264e-05	rule_a_one_step	False	True	False	rare_state	False	0.3753850115761351	0.34301033125066827	-1.543676064787698	False	fast_passing	0.28341719061260773	0.0	0.9967461625117592	0.0	0.0	500
metastatic::APC+NRAS+SMAD4+TCF7L2+TP53	metastatic	APC+NRAS+SMAD4+TCF7L2+TP53	5	1	7.878358150161507e-05	0.00020949218145827194	4	0.00020949218145827194	0.0	metastatic::APC+NRAS+SMAD4+TP53	0.07594080921889677	7.179466718874666e-05	rule_a_one_step	False	True	False	rare_state	False	0.3760693147454689	0.3436356174223338	-1.5410485170388173	False	fast_passing	0.2886915511569531	0.0	1.2631810321133063	0.0	0.0	500
metastatic::APC+FBXW7+KRAS+TCF7L2	metastatic	APC+FBXW7+KRAS+TCF7L2	4	2	0.00015756716300323014	0.00020940295312065838	2	0.00020940295312065838	0.0	metastatic::APC+KRAS+TCF7L2	0.1007391131378878	0.00011111223382418887	rule_a_one_step	False	True	False	rare_state	False	0.7524591220066534	0.6875640868248717	-0.5404339036385275	False	fast_passing	0.5397998883648494	0.0	1.590617420280058	0.0	0.0	500
primary::APC+BRAF+PTEN+SMAD4+TP53	primary	APC+BRAF+PTEN+SMAD4+TP53	5	1	7.878358150161507e-05	0.0002093632062786241	5	0.0002093632062786241	0.0	primary::BRAF+PTEN+SMAD4+TP53	0.2571061582725514	0.00010127871987416348	rule_a_one_step	False	True	False	rare_state	False	0.37630098681459606	0.34384730918072126	-1.5401600392370942	False	fast_passing	0.25484673819509995	0.0	1.1036289142169242	0.0	0.0	500
primary::FBXW7+KRAS+RNF43+TP53	primary	FBXW7+KRAS+RNF43+TP53	4	3	0.0002363507445048452	0.00020882557165941067	4	0.00020882557165941067	0.0	primary::KRAS+RNF43+TP53	0.08697398290833615	0.00010963394993566363	rule_a_one_step	False	True	False	rare_state	False	1.1318093923790042	1.0341976973521252	0.04851199776765822	False	relative_bottleneck	0.8508630375230121	0.0	2.1540326393567817	0.0	0.0	500
primary::APC+PIK3CA+SMAD4+TCF7L2+TP53	primary	APC+PIK3CA+SMAD4+TCF7L2+TP53	5	1	7.878358150161507e-05	0.00020880760289270904	4	0.00020880760289270904	0.0	primary::APC+PIK3CA+TCF7L2+TP53	0.0619953392719423	7.81474378280215e-05	rule_a_one_step	False	True	False	rare_state	False	0.3773022631019519	0.3447622314616012	-1.5363263583592326	False	fast_passing	0.28085902919033506	0.0	1.000771457066807	0.0	0.0	500
primary::CTNNB1+KRAS+PIK3CA+PTEN	primary	CTNNB1+KRAS+PIK3CA+PTEN	4	1	7.878358150161507e-05	0.00020879060732492742	4	0.00020879060732492742	0.0	primary::CTNNB1+KRAS+PIK3CA	0.08879446526459622	8.394655189278774e-05	rule_a_one_step	False	True	False	rare_state	False	0.37733297552833045	0.3447902951274928	-1.5362089276775306	False	fast_passing	0.2616170970963779	0.0	1.2639312328822596	0.0	0.0	500
primary::APC+FBXW7+NRAS+TCF7L2+TP53	primary	APC+FBXW7+NRAS+TCF7L2+TP53	5	1	7.878358150161507e-05	0.0002087222898048133	3	0.0002087222898048133	0.0	primary::APC+NRAS+TCF7L2+TP53	0.1681844416144022	0.00010600138130585502	rule_a_one_step	False	True	False	rare_state	False	0.377456481518256	0.3449031494749212	-1.5357367920929315	False	fast_passing	0.2680359127083275	0.0	1.1190751278216808	0.0	0.0	500
metastatic::ARID1A+BRAF+TP53	metastatic	ARID1A+BRAF+TP53	3	5	0.00039391790750807534	0.00020848030376386252	3	0.00020848030376386252	0.0	metastatic::BRAF+TP53	0.02987547169780377	0.0001459291928829933	rule_a_one_step	True	True	True	stable	True	1.8894730029978166	1.7265174172145321	0.7878648882615493	False	relative_bottleneck	1.3979408901481132	0.2997449474004541	3.1810356602962666	0.0	0.004	500
primary::APC+ARID1A+FBXW7+KRAS+PIK3CA+SOX9+TP53	primary	APC+ARID1A+FBXW7+KRAS+PIK3CA+SOX9+TP53	7	1	7.878358150161507e-05	0.00020700575817390326	6	0.00020700575817390326	0.0	primary::APC+FBXW7+KRAS+PIK3CA+SOX9+TP53	0.20461016948998656	6.447968785629452e-05	rule_a_one_step	False	True	False	rare_state	False	0.3805864233730321	0.34776315282959513	-1.523823014589475	False	fast_passing	0.279789786022659	0.0	1.379842713190437	0.0	0.0	500
primary::APC+CTNNB1+TCF7L2+TP53	primary	APC+CTNNB1+TCF7L2+TP53	4	1	7.878358150161507e-05	0.0002057000677870362	2	0.0002057000677870362	0.0	primary::APC+TCF7L2+TP53	0.020843991323694935	0.00011330933595958011	rule_a_one_step	False	True	False	rare_state	False	0.383002212717686	0.349970594996405	-1.5146943849297867	False	fast_passing	0.30033255859321906	0.0	1.10604899548865	0.0	0.0	500
metastatic::BRAF+KRAS+SMAD4+TP53	metastatic	BRAF+KRAS+SMAD4+TP53	4	1	7.878358150161507e-05	0.0002037832818468367	2	0.0002037832818468367	0.0	metastatic::KRAS+SMAD4+TP53	0.0316460651461282	0.00010222080445846185	rule_a_one_step	False	True	False	rare_state	False	0.38660473224797703	0.3532624190685324	-1.5011878149689335	False	fast_passing	0.2918105340764117	0.0	1.102848775364387	0.0	0.0	500
metastatic::KRAS+PTEN	metastatic	KRAS+PTEN	2	6	0.0004727014890096904	0.00020327528563279999	2	0.00020327528563279999	0.0	metastatic::KRAS	0.034285661864534536	0.0001755745703296892	rule_a_one_step	True	True	True	stable	True	2.3254252734794396	2.1248714486648628	1.0873755631404018	False	relative_bottleneck	1.804853744851459	0.46473087977034316	3.657671940850256	0.0	0.04	500
primary::APC+FBXW7+KRAS+SMAD4+SOX9	primary	APC+FBXW7+KRAS+SMAD4+SOX9	5	2	0.00015756716300323014	0.0002027694912000195	3	0.0002027694912000195	0.0	primary::APC+KRAS+SMAD4+SOX9	0.13682318993794113	0.0001293530512294409	rule_a_one_step	False	True	False	rare_state	False	0.7770752951721156	0.7100572643658627	-0.4939927157838291	False	fast_passing	0.5471661443137045	0.0	1.9227447733827638	0.0	0.0	500
primary::BRAF+SOX9	primary	BRAF+SOX9	2	5	0.00039391790750807534	0.0002005943270893266	2	0.0002005943270893266	0.0	primary::BRAF	0.03292673985749659	0.0001686156220544614	rule_a_one_step	True	True	True	stable	True	1.9637539668253225	1.7943920984680857	0.8434951727024456	False	relative_bottleneck	1.505882281962119	0.2988262685721106	3.11731766285983	0.0	0.01	500
primary::APC+NRAS+SMAD4+TCF7L2+TP53	primary	APC+NRAS+SMAD4+TCF7L2+TP53	5	1	7.878358150161507e-05	0.00019904561896513475	3	0.00019904561896513475	0.0	primary::APC+NRAS+TCF7L2+TP53	0.148177524937772	9.339164890114048e-05	rule_a_one_step	False	True	False	rare_state	False	0.3958066573653566	0.36167073395943217	-1.4672512336363566	False	fast_passing	0.2931873874768741	0.0	1.007236299634749	0.0	0.0	500
primary::APC+ARID1A+NRAS+SOX9+TP53	primary	APC+ARID1A+NRAS+SOX9+TP53	5	1	7.878358150161507e-05	0.0001984011077920509	3	0.0001984011077920509	0.0	primary::APC+ARID1A+NRAS+TP53	0.21460620821647847	8.453722847887752e-05	rule_a_one_step	False	True	False	rare_state	False	0.39709244560820517	0.3628456307653699	-1.4625721970712842	False	fast_passing	0.2987967482743302	0.0	1.377112798676167	0.0	0.0	500
primary::APC+NRAS+PTEN+TP53	primary	APC+NRAS+PTEN+TP53	4	4	0.0003151343260064603	0.00019833862012293342	3	0.00019833862012293342	0.0	primary::APC+NRAS+TP53	0.02673113593309531	0.00012004055370569862	rule_a_one_step	False	True	False	rare_state	False	1.588870207034136	1.4518397890762906	0.5378822603187902	False	relative_bottleneck	1.130664584509716	0.27129262180131625	2.601214343331529	0.0	0.0	500
primary::SOX9	primary	SOX9	1	5	0.00039391790750807534	0.00019810961876576288	1	0.00019810961876576288	0.0	primary::WT	0.01533295970118188	0.00019810961876576288	rule_a_one_step	True	True	True	stable	True	1.9883835422723468	1.8168975224251465	0.8614770502498779	False	relative_bottleneck	1.6110831884625667	0.3573554356952946	3.282835696840687	0.0	0.008	500
primary::APC+KRAS+PIK3CA+RNF43	primary	APC+KRAS+PIK3CA+RNF43	4	2	0.00015756716300323014	0.00019697650214514596	4	0.00019697650214514596	0.0	primary::APC+KRAS+PIK3CA	0.013564850376772478	0.0001421354368636839	rule_a_one_step	False	True	False	rare_state	False	0.7999287249359063	0.7309397244315381	-0.4521756529354694	False	fast_passing	0.5791773737090784	0.0	1.6810614337205634	0.0	0.0	500
primary::APC+ARID1A+CTNNB1+KRAS+PIK3CA+TP53	primary	APC+ARID1A+CTNNB1+KRAS+PIK3CA+TP53	6	1	7.878358150161507e-05	0.00019683947906991035	4	0.00019683947906991035	0.0	primary::APC+CTNNB1+KRAS+PIK3CA+TP53	0.11502382855895892	9.061989171902538e-05	rule_a_one_step	False	True	False	rare_state	False	0.4002427839863932	0.365724271567028	-1.451171719486689	False	fast_passing	0.30635572087517277	0.0	1.1862468441932714	0.0	0.0	500
primary::BRAF+PTEN+RNF43+SMAD4+TP53	primary	BRAF+PTEN+RNF43+SMAD4+TP53	5	1	7.878358150161507e-05	0.00019593157537873117	3	0.00019593157537873117	0.0	primary::BRAF+PTEN+SMAD4+TP53	0.24895171773902916	9.806653972229937e-05	rule_a_one_step	False	True	False	rare_state	False	0.40209742073083843	0.3674189571416885	-1.4445020300365217	False	fast_passing	0.29472331718708444	0.0	1.0962868081776043	0.0	0.0	500
primary::ARID1A+BRAF+PIK3CA+RNF43+TGFBR2	primary	ARID1A+BRAF+PIK3CA+RNF43+TGFBR2	5	5	0.00039391790750807534	0.0001951977528191353	3	0.0001951977528191353	0.0	primary::BRAF+PIK3CA+RNF43+TGFBR2	0.3610874418312001	0.00011379104761087218	rule_a_one_step	True	True	True	stable	True	2.018045288948706	1.8440011233659845	0.8828395346577289	False	relative_bottleneck	1.569572505249544	0.37793880260604396	4.95667229958157	0.002	0.01	500
primary::APC+FBXW7+KRAS+PIK3CA+SOX9+TCF7L2+TP53	primary	APC+FBXW7+KRAS+PIK3CA+SOX9+TCF7L2+TP53	7	1	7.878358150161507e-05	0.00019485630562282152	5	0.00019485630562282152	0.0	primary::APC+FBXW7+KRAS+PIK3CA+SOX9+TP53	0.25852987770575475	8.147163876333562e-05	rule_a_one_step	False	True	False	rare_state	False	0.4043163029571041	0.3694464742347177	-1.4365627344396577	False	fast_passing	0.2865068755675361	0.0	1.3941465311174395	0.0	0.0	500
metastatic::APC+SOX9	metastatic	APC+SOX9	2	5	0.00039391790750807534	0.00019417012510768018	2	0.00019417012510768018	0.0	metastatic::SOX9	0.34473253602446935	0.00013579631924071116	rule_a_one_step	True	True	True	stable	True	2.028725609878946	1.8537603313981945	0.8904547331467466	False	relative_bottleneck	1.5972040182219893	0.3049817156628724	4.080551497166667	0.0	0.01	500
primary::ARID1A+BRAF+FBXW7+RNF43+TP53	primary	ARID1A+BRAF+FBXW7+RNF43+TP53	5	2	0.00015756716300323014	0.00019389204606359918	3	0.00019389204606359918	0.0	primary::BRAF+FBXW7+RNF43+TP53	0.2962034824670467	0.0001400158272120287	rule_a_one_step	False	True	False	rare_state	False	0.8126540793679177	0.7425675942302796	-0.4294057377655165	False	fast_passing	0.6039605670903012	0.0	2.0423848360758945	0.0	0.0	500
primary::APC+FBXW7+RNF43+TP53	primary	APC+FBXW7+RNF43+TP53	4	3	0.0002363507445048452	0.00019387216234454147	4	0.00019387216234454147	0.0	primary::APC+FBXW7+TP53	0.01403915810301434	0.00010286312956592874	rule_a_one_step	False	True	False	rare_state	False	1.2191061389499873	1.1139656290356348	0.15570471958564386	False	relative_bottleneck	0.8618743916191719	0.0	2.377058757005307	0.0	0.0	500
primary::APC+BRAF+FBXW7+KRAS+TP53	primary	APC+BRAF+FBXW7+KRAS+TP53	5	1	7.878358150161507e-05	0.00019349610925073355	5	0.00019349610925073355	0.0	primary::APC+BRAF+FBXW7+TP53	0.10083373355556655	6.355234132549692e-05	rule_a_one_step	False	True	False	rare_state	False	0.4071584767235206	0.3720435277531765	-1.4264566735541147	False	fast_passing	0.28808128774452846	0.0	1.079322788879108	0.0	0.0	500
metastatic::APC+BRAF+KRAS+SMAD4+TP53	metastatic	APC+BRAF+KRAS+SMAD4+TP53	5	4	0.0003151343260064603	0.00019326345600672196	5	0.00019326345600672196	0.0	metastatic::APC+BRAF+SMAD4+TP53	0.11318555091558653	7.133730460290651e-05	rule_a_one_step	False	True	False	rare_state	False	1.6305944790975124	1.4899655957555724	0.5752790183345062	False	relative_bottleneck	1.2694161330792628	0.2464978001379181	3.3432833032309146	0.0	0.004	500
primary::PTEN+SMAD4+TP53	primary	PTEN+SMAD4+TP53	3	1	7.878358150161507e-05	0.00019325057913516643	3	0.00019325057913516643	0.0	primary::SMAD4+TP53	0.02775839171389551	0.00010497146476538127	rule_a_one_step	False	True	False	rare_state	False	0.4076757826367765	0.37251621916916783	-1.4246248537272714	False	fast_passing	0.3076936565315005	0.0	1.1211576559585688	0.0	0.0	500
